gene_id	group	xcase_dn_ptv	xcont_dn_ptv	xcase_dn_misb	xcont_dn_misb	xcase_dn_misa	xcont_dn_misa	xcase_dbs_ptv	xcont_dbs_ptv	xcase_swe_ptv	xcont_swe_ptv	xcase_tut	xcont_tut	qval
ENSG00000221852	All	0	0	0	0	0	0	0	0	0	0	1	1	9.1409e-01
ENSG00000221855	All	0	0	0	0	0	0	0	0	0	1	1	5	9.0865e-01
ENSG00000221858	All	0	0	0	0	0	0	0	0	0	3	1	0	9.1378e-01
ENSG00000221859	All	0	0	0	0	0	0	0	0	0	0	0	2	9.1335e-01
ENSG00000221864	All	0	0	0	0	0	0	0	0	0	0	2	3	9.1459e-01
ENSG00000221866	All	0	0	0	0	0	0	0	2	0	0	0	0	9.2784e-01
ENSG00000221869	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1976e-01
ENSG00000221880	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2512e-01
ENSG00000221882	All	0	0	0	0	0	0	0	0	0	0	5	0	9.2715e-01
ENSG00000221883	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1707e-01
ENSG00000221886	All	0	0	0	0	0	0	1	2	0	0	0	0	9.0078e-01
ENSG00000221887	All	0	0	0	0	0	0	0	0	0	0	2	0	9.2403e-01
ENSG00000221888	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2706e-01
ENSG00000221900	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1158e-01
ENSG00000221909	All	0	0	0	0	0	0	1	1	0	0	0	0	9.0222e-01
ENSG00000221910	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1205e-01
ENSG00000221914	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2801e-01
ENSG00000221916	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1841e-01
ENSG00000221923	All	0	0	0	0	0	0	0	1	0	1	1	1	8.8612e-01
ENSG00000221926	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0037e-01
ENSG00000221931	All	0	0	0	0	0	0	0	0	0	1	0	1	9.1293e-01
ENSG00000221932	All	0	0	0	0	0	0	0	0	0	1	0	1	9.2382e-01
ENSG00000221933	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2709e-01
ENSG00000221937	All	0	0	0	0	0	0	0	0	0	3	0	1	9.3017e-01
ENSG00000221938	All	0	0	0	0	0	0	0	0	1	1	0	2	9.2708e-01
ENSG00000221946	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2294e-01
ENSG00000221947	All	0	0	0	0	0	0	1	3	0	0	3	2	9.1014e-01
ENSG00000221949	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1820e-01
ENSG00000221953	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1848e-01
ENSG00000221954	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2715e-01
ENSG00000221955	All	0	0	0	0	0	0	0	1	0	2	4	6	8.7880e-01
ENSG00000221961	All	1	0	0	0	0	0	0	0	0	0	0	0	8.1302e-01
ENSG00000221962	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3040e-01
ENSG00000221963	All	0	0	0	0	0	0	0	1	0	0	0	0	9.1225e-01
ENSG00000221968	All	0	0	0	0	0	0	0	0	0	1	1	0	9.2222e-01
ENSG00000221970	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2708e-01
ENSG00000221972	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1865e-01
ENSG00000221977	All	0	0	0	0	0	0	0	0	0	0	3	1	9.1346e-01
ENSG00000221978	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1939e-01
ENSG00000221983	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3081e-01
ENSG00000221986	All	0	0	0	0	0	0	0	1	1	0	3	1	9.1538e-01
ENSG00000221988	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2804e-01
ENSG00000221989	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2708e-01
ENSG00000221990	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1872e-01
ENSG00000221995	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3031e-01
ENSG00000221996	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1343e-01
ENSG00000222014	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2844e-01
ENSG00000222028	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2822e-01
ENSG00000222036	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2792e-01
ENSG00000222046	All	0	0	0	0	0	0	0	1	0	0	1	1	8.9982e-01
ENSG00000222047	All	0	0	0	0	0	0	1	0	0	0	1	0	9.1499e-01
ENSG00000223443	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3093e-01
ENSG00000223496	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2217e-01
ENSG00000223501	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3101e-01
ENSG00000223510	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1973e-01
ENSG00000223547	All	0	0	0	0	0	0	0	1	1	0	4	3	9.0229e-01
ENSG00000223572	All	0	0	0	0	0	0	4	0	0	0	1	0	7.8334e-01
ENSG00000223601	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1296e-01
ENSG00000223609	All	0	0	0	0	0	0	0	1	0	0	0	0	9.1446e-01
ENSG00000223638	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2866e-01
ENSG00000223802	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1984e-01
ENSG00000223865	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0540e-01
ENSG00000223953	All	0	0	0	0	0	0	0	0	0	0	0	2	9.1853e-01
ENSG00000224051	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1387e-01
ENSG00000224420	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1624e-01
ENSG00000224586	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2352e-01
ENSG00000224689	All	0	0	0	0	0	0	2	1	0	3	1	4	9.0804e-01
ENSG00000224877	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1835e-01
ENSG00000225178	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2903e-01
ENSG00000225190	All	0	0	0	0	0	0	1	1	0	0	0	0	9.2782e-01
ENSG00000225362	All	0	0	0	0	0	0	0	0	0	1	1	3	9.2071e-01
ENSG00000225663	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2235e-01
ENSG00000225697	All	0	0	0	0	0	0	3	1	0	1	4	2	8.7500e-01
ENSG00000225781	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2727e-01
ENSG00000225830	All	0	0	0	0	0	0	8	3	0	2	11	5	8.3883e-01
ENSG00000225899	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2287e-01
ENSG00000225921	All	0	0	0	0	0	0	1	0	0	3	2	0	9.2673e-01
ENSG00000225950	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2687e-01
ENSG00000225968	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2188e-01
ENSG00000226288	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2721e-01
ENSG00000226397	All	0	0	0	0	0	0	2	3	0	0	1	0	9.1821e-01
ENSG00000226479	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3042e-01
ENSG00000226650	All	0	0	0	0	0	0	0	0	0	1	3	4	8.5977e-01
ENSG00000226761	All	0	0	0	0	0	0	0	0	1	1	1	8	9.1303e-01
ENSG00000226763	All	0	0	0	0	0	0	0	0	0	0	0	1	8.6899e-01
ENSG00000226976	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2047e-01
ENSG00000226979	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2562e-01
ENSG00000227057	All	0	0	0	0	0	0	3	1	1	1	3	2	8.6103e-01
ENSG00000227124	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3136e-01
ENSG00000227152	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2714e-01
ENSG00000227471	All	0	0	0	0	0	0	5	2	1	0	1	2	9.0673e-01
ENSG00000227500	All	0	0	0	0	0	0	0	0	0	1	0	1	9.2918e-01
ENSG00000227507	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1250e-01
ENSG00000228049	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2790e-01
ENSG00000228075	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1794e-01
ENSG00000228198	All	0	0	0	0	0	0	0	0	0	0	2	0	9.2712e-01
ENSG00000228278	All	0	0	0	0	0	0	0	0	0	0	2	4	9.2732e-01
ENSG00000228567	All	0	0	0	0	0	0	0	0	3	1	0	1	6.6636e-01
ENSG00000228607	All	0	0	0	0	0	0	0	0	0	0	1	3	9.1324e-01
ENSG00000228716	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2123e-01
ENSG00000228727	All	0	0	0	0	0	0	0	1	0	0	0	0	9.0805e-01
ENSG00000229117	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2896e-01
ENSG00000229292	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2866e-01
ENSG00000229314	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2731e-01
ENSG00000229415	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2936e-01
ENSG00000229453	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1373e-01
ENSG00000229474	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2744e-01
ENSG00000229676	All	0	0	0	1	0	0	0	0	0	0	1	0	9.3130e-01
ENSG00000229809	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1149e-01
ENSG00000229859	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2762e-01
ENSG00000229972	All	0	0	0	0	0	0	0	0	1	0	0	0	7.9214e-01
ENSG00000230031	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2792e-01
ENSG00000230124	All	0	0	0	0	0	0	2	2	0	0	2	0	8.1757e-01
ENSG00000230301	All	0	0	0	0	0	0	0	0	0	1	0	1	9.1265e-01
ENSG00000230453	All	0	0	0	0	0	0	2	0	0	0	0	0	8.2004e-01
ENSG00000230510	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2804e-01
ENSG00000230657	All	1	0	0	0	0	0	1	0	0	0	2	2	9.2806e-01
ENSG00000230989	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2419e-01
ENSG00000231192	All	0	0	0	0	0	0	0	0	0	0	3	2	9.2723e-01
ENSG00000231213	All	0	0	0	0	0	0	2	0	0	1	1	1	9.0714e-01
ENSG00000231389	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1187e-01
ENSG00000231500	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2900e-01
ENSG00000231738	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0823e-01
ENSG00000231852	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2090e-01
ENSG00000231861	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1434e-01
ENSG00000231887	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2808e-01
ENSG00000231924	All	0	0	0	0	0	0	0	0	0	1	1	2	8.9266e-01
ENSG00000231925	All	0	0	0	0	0	0	0	0	0	0	0	0	8.9406e-01
ENSG00000232040	All	0	0	0	0	0	0	0	3	0	0	4	2	8.6239e-01
ENSG00000232112	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3035e-01
ENSG00000232125	All	0	0	0	0	0	0	0	0	0	2	2	3	8.7928e-01
ENSG00000232268	All	0	0	0	0	0	0	0	0	1	1	2	1	8.2490e-01
ENSG00000232382	All	0	0	0	0	0	0	0	0	0	0	1	2	9.1431e-01
ENSG00000232423	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2806e-01
ENSG00000232629	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2399e-01
ENSG00000232810	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3051e-01
ENSG00000232859	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2567e-01
ENSG00000233232	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2677e-01
ENSG00000233276	All	0	0	0	0	0	0	0	0	0	0	0	2	9.2351e-01
ENSG00000233412	All	0	0	0	0	0	0	0	0	1	1	0	0	9.1367e-01
ENSG00000233608	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3078e-01
ENSG00000233670	All	0	0	0	0	0	0	0	1	0	0	0	0	9.2774e-01
ENSG00000233701	All	0	0	0	0	1	0	0	0	0	0	0	1	6.7028e-01
ENSG00000233816	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2434e-01
ENSG00000233822	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2392e-01
ENSG00000233927	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2902e-01
ENSG00000234127	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3066e-01
ENSG00000234284	All	0	0	0	0	0	0	0	0	1	0	0	1	8.9837e-01
ENSG00000234438	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0960e-01
ENSG00000234444	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3136e-01
ENSG00000234511	All	0	0	0	0	0	0	0	1	0	0	1	0	9.1873e-01
ENSG00000234545	All	0	0	0	0	0	0	1	0	0	0	0	0	8.9920e-01
ENSG00000234560	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2701e-01
ENSG00000234745	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2398e-01
ENSG00000234769	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3103e-01
ENSG00000234776	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1349e-01
ENSG00000234829	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2434e-01
ENSG00000234906	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1690e-01
ENSG00000235109	All	0	0	0	0	0	0	2	1	0	1	4	2	8.9027e-01
ENSG00000235268	All	0	0	0	0	0	0	0	0	0	0	0	2	9.2491e-01
ENSG00000235568	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2660e-01
ENSG00000235608	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2667e-01
ENSG00000235631	All	0	0	0	0	0	0	0	0	0	1	0	1	9.1102e-01
ENSG00000235718	All	1	0	0	0	0	0	1	1	0	0	0	2	9.2600e-01
ENSG00000235863	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1757e-01
ENSG00000236032	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1368e-01
ENSG00000236104	All	0	0	0	0	0	0	1	1	0	0	0	0	9.3116e-01
ENSG00000236279	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2016e-01
ENSG00000236311	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3034e-01
ENSG00000236334	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2795e-01
ENSG00000236398	All	0	0	0	0	0	0	0	0	0	1	1	2	9.1244e-01
ENSG00000236609	All	1	0	0	0	0	0	0	0	0	0	0	0	9.3138e-01
ENSG00000236637	All	0	0	0	0	0	0	0	0	0	0	1	2	9.2435e-01
ENSG00000236699	All	0	0	0	0	0	0	0	1	0	1	1	2	9.1705e-01
ENSG00000236980	All	0	0	0	0	0	0	0	2	0	0	0	2	9.0988e-01
ENSG00000236981	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2701e-01
ENSG00000237136	All	0	0	0	0	0	0	0	0	0	1	0	1	9.1869e-01
ENSG00000237172	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1760e-01
ENSG00000237190	All	0	0	0	0	0	0	0	0	0	0	0	2	9.1971e-01
ENSG00000237289	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2009e-01
ENSG00000237388	All	0	0	0	0	0	0	0	0	1	0	1	1	9.1391e-01
ENSG00000237440	All	0	0	0	0	0	0	0	1	0	0	1	3	9.0182e-01
ENSG00000237441	All	0	0	0	0	0	0	0	2	0	0	2	0	9.2868e-01
ENSG00000237521	All	0	0	0	0	0	0	0	0	0	2	0	1	9.2728e-01
ENSG00000237541	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2398e-01
ENSG00000237649	All	0	0	0	0	0	0	2	1	0	4	2	1	9.2499e-01
ENSG00000237763	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1660e-01
ENSG00000237787	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1867e-01
ENSG00000238227	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1885e-01
ENSG00000238243	All	0	0	0	0	0	0	0	0	0	0	3	0	9.2715e-01
ENSG00000238244	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2297e-01
ENSG00000239264	All	0	0	0	0	0	0	0	1	0	0	2	1	8.8405e-01
ENSG00000239282	All	0	0	0	0	1	0	0	0	0	0	0	0	7.1874e-01
ENSG00000239305	All	0	0	0	0	0	0	1	2	0	0	0	0	9.2877e-01
ENSG00000239306	All	0	0	0	0	0	0	1	0	0	0	0	0	7.2571e-01
ENSG00000239382	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1654e-01
ENSG00000239388	All	0	0	0	0	0	0	0	2	0	1	2	3	8.9593e-01
ENSG00000239389	All	1	0	0	0	0	0	1	0	1	0	2	4	9.1547e-01
ENSG00000239474	All	0	0	0	0	0	0	2	1	0	2	1	3	9.2506e-01
ENSG00000239521	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1241e-01
ENSG00000239590	All	0	0	0	0	0	0	0	0	0	0	2	1	9.2707e-01
ENSG00000239605	All	0	0	0	0	0	0	0	3	0	0	3	0	9.1862e-01
ENSG00000239672	All	0	0	0	0	0	0	1	0	0	1	0	2	8.4134e-01
ENSG00000239697	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3054e-01
ENSG00000239704	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1973e-01
ENSG00000239713	All	0	0	0	0	0	0	1	3	0	1	0	4	8.9591e-01
ENSG00000239732	All	0	0	0	0	0	0	0	0	0	1	1	0	8.8658e-01
ENSG00000239779	All	0	0	0	0	0	0	2	3	0	0	0	1	9.0323e-01
ENSG00000239789	All	0	0	0	0	0	0	0	1	0	0	1	0	9.2618e-01
ENSG00000239810	All	0	0	0	0	0	0	1	0	1	1	2	1	7.8326e-01
ENSG00000239839	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2111e-01
ENSG00000239857	All	0	0	0	0	0	0	0	0	1	0	0	0	7.3195e-01
ENSG00000239886	All	0	0	0	0	0	0	0	0	1	0	0	0	7.8164e-01
ENSG00000239887	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1847e-01
ENSG00000239900	All	0	0	0	0	0	1	0	0	0	0	2	1	8.7986e-01
ENSG00000239961	All	0	0	0	0	0	0	0	0	0	0	0	1	8.9700e-01
ENSG00000239998	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0147e-01
ENSG00000240021	All	0	0	0	0	0	0	1	0	0	0	0	2	9.0955e-01
ENSG00000240038	All	0	0	0	0	0	0	2	1	1	0	2	2	8.7800e-01
ENSG00000240053	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1239e-01
ENSG00000240065	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2823e-01
ENSG00000240184	All	0	0	0	0	0	0	1	0	0	0	0	1	7.5946e-01
ENSG00000240224	All	0	0	0	0	0	0	0	0	0	0	1	0	9.0228e-01
ENSG00000240230	All	0	0	0	0	0	0	0	0	0	0	2	2	9.1451e-01
ENSG00000240303	All	1	0	0	0	0	0	1	1	0	4	4	2	9.1597e-01
ENSG00000240344	All	0	0	0	0	0	0	0	3	0	0	0	0	9.2796e-01
ENSG00000240386	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2530e-01
ENSG00000240403	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2500e-01
ENSG00000240432	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1449e-01
ENSG00000240505	All	0	0	0	0	0	0	1	0	0	0	9	13	9.0975e-01
ENSG00000240542	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1331e-01
ENSG00000240563	All	0	0	0	0	0	0	2	1	0	1	3	0	8.9390e-01
ENSG00000240583	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1693e-01
ENSG00000240654	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1854e-01
ENSG00000240682	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2465e-01
ENSG00000240694	All	0	0	0	0	0	0	0	0	0	0	3	1	9.2785e-01
ENSG00000240747	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2510e-01
ENSG00000240764	All	0	0	0	0	0	0	0	0	0	1	4	1	8.8587e-01
ENSG00000240771	All	0	0	0	0	0	0	2	2	0	4	3	2	8.7316e-01
ENSG00000240849	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3042e-01
ENSG00000240857	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2862e-01
ENSG00000240871	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1380e-01
ENSG00000240891	All	0	0	0	0	0	0	0	0	0	1	1	1	9.0901e-01
ENSG00000240972	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2603e-01
ENSG00000241058	All	0	0	0	0	0	0	1	0	0	0	1	2	8.9178e-01
ENSG00000241106	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0926e-01
ENSG00000241119	All	0	0	0	0	0	0	2	1	0	2	2	0	8.9663e-01
ENSG00000241123	All	0	0	0	0	0	0	0	0	0	0	3	2	9.1174e-01
ENSG00000241127	All	0	0	0	0	0	0	1	4	0	2	1	3	9.3111e-01
ENSG00000241186	All	0	0	0	0	0	0	0	0	0	1	1	0	9.1210e-01
ENSG00000241233	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2522e-01
ENSG00000241241	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2520e-01
ENSG00000241258	All	0	0	0	0	0	0	0	0	0	1	0	1	9.1282e-01
ENSG00000241360	All	0	0	0	0	0	0	0	1	0	0	0	0	9.2758e-01
ENSG00000241370	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2898e-01
ENSG00000241399	All	0	0	0	0	0	0	1	0	0	0	1	3	8.2140e-01
ENSG00000241404	All	0	0	0	0	0	0	0	0	0	0	0	1	9.0337e-01
ENSG00000241468	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1743e-01
ENSG00000241553	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1716e-01
ENSG00000241563	All	0	0	0	0	0	0	2	2	0	0	0	0	8.2527e-01
ENSG00000241595	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1443e-01
ENSG00000241598	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2521e-01
ENSG00000241635	All	0	0	0	0	0	0	0	0	0	0	1	0	9.0191e-01
ENSG00000241644	All	0	0	0	0	0	0	1	1	0	0	1	5	9.1219e-01
ENSG00000241685	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1715e-01
ENSG00000241697	All	0	0	0	0	0	0	0	0	0	1	0	0	9.3036e-01
ENSG00000241794	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2987e-01
ENSG00000241837	All	0	0	0	0	0	0	1	1	0	0	0	0	9.1744e-01
ENSG00000241839	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2782e-01
ENSG00000241852	All	0	0	0	0	0	0	0	0	0	0	2	1	9.0194e-01
ENSG00000241878	All	0	0	0	0	0	0	1	2	0	0	0	1	9.2774e-01
ENSG00000241935	All	0	0	0	0	0	0	0	0	1	2	4	0	9.0626e-01
ENSG00000241945	All	0	0	0	0	0	0	3	6	0	0	0	0	9.2835e-01
ENSG00000241973	All	0	0	0	0	0	0	1	0	0	2	7	4	8.2920e-01
ENSG00000241978	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1642e-01
ENSG00000242019	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2500e-01
ENSG00000242028	All	0	0	0	0	0	0	0	1	0	0	0	0	9.2426e-01
ENSG00000242110	All	0	0	0	0	0	0	0	0	0	0	2	6	9.1657e-01
ENSG00000242114	All	0	0	0	0	0	0	3	2	0	0	0	0	7.9072e-01
ENSG00000242173	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1703e-01
ENSG00000242180	All	0	0	0	0	0	0	0	0	3	2	1	1	9.1305e-01
ENSG00000242220	All	0	0	0	0	0	0	1	0	0	0	0	1	9.3023e-01
ENSG00000242221	All	0	0	0	0	0	0	0	0	0	0	2	0	8.9894e-01
ENSG00000242247	All	0	0	0	0	0	0	0	0	1	1	1	2	8.7620e-01
ENSG00000242252	All	0	0	0	0	0	0	0	0	0	1	0	0	9.1404e-01
ENSG00000242259	All	0	0	0	0	0	0	0	0	0	0	3	1	9.1108e-01
ENSG00000242265	All	0	0	0	0	1	0	0	0	0	0	0	0	6.8973e-01
ENSG00000242366	All	0	0	0	0	0	0	0	0	0	0	1	0	9.0393e-01
ENSG00000242372	All	0	0	0	0	0	0	1	2	0	0	0	1	9.2187e-01
ENSG00000242419	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2749e-01
ENSG00000242441	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0140e-01
ENSG00000242485	All	0	0	0	0	0	0	1	0	0	1	0	0	9.0651e-01
ENSG00000242498	All	0	0	0	0	0	0	1	2	1	6	1	2	9.1061e-01
ENSG00000242515	All	0	0	0	0	0	0	4	1	2	0	1	0	8.9676e-01
ENSG00000242550	All	0	0	0	0	0	0	0	0	1	0	1	4	9.0553e-01
ENSG00000242574	All	0	0	0	0	0	0	0	0	0	1	1	0	9.2398e-01
ENSG00000242612	All	0	0	0	0	0	0	0	0	0	2	1	3	9.0667e-01
ENSG00000242616	All	0	0	0	0	0	0	1	0	0	0	0	0	9.1467e-01
ENSG00000242689	All	0	0	0	0	0	0	0	0	0	0	3	0	9.1322e-01
ENSG00000242852	All	0	0	0	0	0	0	0	2	2	0	1	2	8.6399e-01
ENSG00000242866	All	0	0	0	0	0	0	0	0	0	0	0	1	9.3002e-01
ENSG00000242950	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2209e-01
ENSG00000243056	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2185e-01
ENSG00000243073	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2806e-01
ENSG00000243130	All	0	0	0	0	0	0	0	0	0	0	0	0	8.9906e-01
ENSG00000243135	All	0	0	0	0	0	0	0	1	0	2	1	1	9.0192e-01
ENSG00000243137	All	0	0	0	0	0	0	1	0	0	1	0	0	8.9147e-01
ENSG00000243147	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2616e-01
ENSG00000243156	All	0	0	0	0	1	0	1	1	0	0	3	0	7.7870e-01
ENSG00000243207	All	0	0	0	0	0	0	0	0	0	0	1	0	8.7153e-01
ENSG00000243232	All	0	0	0	0	0	0	1	0	0	0	0	1	7.4459e-01
ENSG00000243244	All	0	0	0	0	0	0	2	1	1	1	4	2	8.8895e-01
ENSG00000243251	All	0	0	0	0	0	0	2	1	0	1	1	4	8.9596e-01
ENSG00000243284	All	0	0	0	0	0	1	2	0	0	0	0	0	9.3101e-01
ENSG00000243335	All	0	1	0	0	0	0	1	0	0	0	0	0	7.6828e-01
ENSG00000243364	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1049e-01
ENSG00000243414	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3031e-01
ENSG00000243444	All	0	0	0	0	0	0	2	0	0	0	3	0	9.1546e-01
ENSG00000243477	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2643e-01
ENSG00000243480	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1660e-01
ENSG00000243489	All	0	0	0	0	0	0	0	0	0	0	1	1	9.1273e-01
ENSG00000243509	All	0	0	0	0	0	0	0	0	0	1	0	0	9.1141e-01
