gene	set
PTPRS	DTE
PLA2G4C	DTE
PLPPR2	DTE
DNASE2	DTE
MAST1	DTE
KCNN1	DTE
RAB3A	DTE
ARMC6	DTE
TMEM59L	DTE
RUNDC3B	DTE
RASA4	DTE
PON2	DTE
HBP1	DTE
DLX5	DTE
MTPN	DTE
PTN	DTE
GSDME	DTE
OGDH	DTE
H2AZ2	DTE
TSPAN12	DTE
CPVL	DTE
CHN2	DTE
FKBP14	DTE
STX1A	DTE
EPHB6	DTE
NPTX2	DTE
PTPRZ1	DTE
PPP1R17	DTE
IMPDH1	DTE
LSM5	DTE
PHF14	DTE
EZH2	DTE
MEST	DTE
CHCHD3	DTE
AEBP1	DTE
YKT6	DTE
LHX2	DTE
FSD1L	DTE
SPIN1	DTE
TMEM245	DTE
PRUNE2	DTE
TLE4	DTE
ELAVL2	DTE
FUBP3	DTE
MPDZ	DTE
SH3GL2	DTE
PDLIM1	DTE
RASSF4	DTE
CXCL12	DTE
DDX50	DTE
MAPK8	DTE
NSMCE4A	DTE
PLEKHA1	DTE
PALD1	DTE
PPP3CB	DTE
BMPR1A	DTE
SFXN3	DTE
ARHGAP21	DTE
ACBD5	DTE
BCCIP	DTE
NEURL1	DTE
XPNPEP1	DTE
TSPAN14	DTE
LGI1	DTE
GIT1	DTE
RUNDC3A	DTE
RGS9	DTE
MTMR4	DTE
KPNB1	DTE
CAMTA2	DTE
RNF167	DTE
FTSJ3	DTE
LGALS3BP	DTE
KAT2A	DTE
MPP2	DTE
DUSP3	DTE
PRKAR1A	DTE
MMD	DTE
MAP2K6	DTE
PMP22	DTE
RAB34	DTE
PHF12	DTE
OCIAD1	DTE
DCUN1D4	DTE
CRACD	DTE
UBE2D3	DTE
NDUFC1	DTE
GAB1	DTE
KLHL2	DTE
CLCN3	DTE
AADAT	DTE
GALNT7	DTE
SEPSECS	DTE
TRIM2	DTE
FBXW7	DTE
GLRB	DTE
RAPGEF2	DTE
KLF3	DTE
KLHL5	DTE
NCAPG	DTE
UGDH	DTE
PPARGC1A	DTE
DDX25	DTE
CTSC	DTE
MTCH2	DTE
SC5D	DTE
B3GAT1	DTE
VWA5A	DTE
KMT5B	DTE
PPP6R3	DTE
CCKBR	DTE
ARHGEF17	DTE
CEP126	DTE
EIF4G2	DTE
GALNT18	DTE
SLC1A2	DTE
MDK	DTE
MADD	DTE
SLC35F2	DTE
ELMOD1	DTE
PITPNM1	DTE
HPS5	DTE
GTF2H1	DTE
PTPN5	DTE
PPFIBP1	DTE
COQ5	DTE
CORO1C	DTE
CSRNP2	DTE
CAMKK2	DTE
BCL7A	DTE
PRMT8	DTE
PARP11	DTE
VPS29	DTE
RAD51AP1	DTE
DUSP16	DTE
CDK2AP1	DTE
RFC5	DTE
STX2	DTE
TBC1D30	DTE
MDM1	DTE
NUP107	DTE
TIMELESS	DTE
KRR1	DTE
CDCA3	DTE
USP5	DTE
ENO2	DTE
GOLT1B	DTE
PRKAB1	DTE
ST8SIA1	DTE
C2CD5	DTE
FGFR1OP2	DTE
GCNT2	DTE
SMIM8	DTE
MCM9	DTE
SERINC1	DTE
FBXO5	DTE
STK38	DTE
MCM3	DTE
PHACTR1	DTE
CD83	DTE
CAP2	DTE
ZNF451	DTE
KHDRBS2	DTE
COL9A1	DTE
WASF1	DTE
SMAP1	DTE
B3GAT2	DTE
GMNN	DTE
SOBP	DTE
NR2E1	DTE
ADGRG6	DTE
PHACTR2	DTE
QKI	DTE
MDFI	DTE
CCND3	DTE
FAM120B	DTE
PTK7	DTE
SENP6	DTE
TTK	DTE
ERBIN	DTE
DAP	DTE
BRD8	DTE
KIF20A	DTE
APBB3	DTE
SPARC	DTE
HMGCR	DTE
RNF130	DTE
THG1L	DTE
GABRG2	DTE
CCNG1	DTE
CDH6	DTE
SUB1	DTE
NPR3	DTE
SLC12A7	DTE
FGF1	DTE
LIFR	DTE
MACROH2A1	DTE
DPYSL3	DTE
SMAD5	DTE
CSNK1A1	DTE
CPEB4	DTE
DBN1	DTE
ZNF346	DTE
SMC4	DTE
CRBN	DTE
ARL6	DTE
AMOTL2	DTE
CEP70	DTE
RBP1	DTE
TFDP2	DTE
BCHE	DTE
FGF12	DTE
ACAP2	DTE
ECT2	DTE
GNAI2	DTE
TFG	DTE
FXR1	DTE
BBX	DTE
UMPS	DTE
FRMD4B	DTE
PODXL2	DTE
KLHL18	DTE
NEK11	DTE
MAPKAPK3	DTE
GORASP1	DTE
PEX5L	DTE
ABCC5	DTE
ARHGEF26	DTE
KLHL24	DTE
FOXP1	DTE
EIF4G1	DTE
NEK4	DTE
SLC4A3	DTE
MOB1A	DTE
KANSL3	DTE
LMAN2L	DTE
RTKN	DTE
NCL	DTE
SLC35F5	DTE
EPB41L5	DTE
TP53I3	DTE
GPD2	DTE
NRBP1	DTE
PSMD14	DTE
PDE1A	DTE
GCA	DTE
TTC31	DTE
GRB14	DTE
CLIP4	DTE
SPTBN1	DTE
RTN4	DTE
LOXL3	DTE
EHBP1	DTE
KDM3A	DTE
ABCB6	DTE
HDLBP	DTE
ID2	DTE
PRKD3	DTE
RAB3GAP1	DTE
SLC25A12	DTE
DLX2	DTE
DARS1	DTE
SDC1	DTE
SLC1A4	DTE
RND3	DTE
TIA1	DTE
PCYOX1	DTE
NFE2L2	DTE
TNR	DTE
SCP2	DTE
STXBP3	DTE
ERRFI1	DTE
KIAA1324	DTE
AMPD2	DTE
EDEM3	DTE
HDAC1	DTE
DOCK7	DTE
DNAJC6	DTE
IVNS1ABP	DTE
MFN2	DTE
PRDM2	DTE
RO60	DTE
CRYZ	DTE
PHTF1	DTE
CD58	DTE
TTF2	DTE
KIF21B	DTE
MAP7D1	DTE
WARS2	DTE
LGALS8	DTE
HPCAL4	DTE
SIPA1L2	DTE
AKT3	DTE
ACADM	DTE
ST6GALNAC5	DTE
ADGRL2	DTE
MFAP2	DTE
IGSF21	DTE
SSX2IP	DTE
CD46	DTE
P3H1	DTE
CDC20	DTE
PRDX1	DTE
PIK3R3	DTE
SLC19A2	DTE
CNN3	DTE
F3	DTE
DARS2	DTE
PLPPR4	DTE
NEK2	DTE
PROX1	DTE
CENPF	DTE
MARC2	DTE
OSBPL9	DTE
RCN2	DTE
SLC8A2	DTE
USP35	DTE
ELOVL4	DTE
HMGN3	DTE
CNR1	DTE
SGIP1	DTE
PLAGL1	DTE
AKAP7	DTE
SGK1	DTE
RNF146	DTE
RPN2	DTE
TGIF2	DTE
OLFM3	DTE
SPP1	DTE
MFSD1	DTE
PCDH17	DTE
WDR35	DTE
CCND2	DTE
ELL2	DTE
SATB2	DTE
HEATR1	DTE
CTNNAL1	DTE
SET	DTE
GLE1	DTE
CNTRL	DTE
PHF19	DTE
NEK6	DTE
HSDL2	DTE
INVS	DTE
ALG2	DTE
DCAF4	DTE
AREL1	DTE
ABCD4	DTE
ALDH6A1	DTE
GPR68	DTE
DNMT3A	DTE
ATL2	DTE
YPEL5	DTE
AFTPH	DTE
LGALSL	DTE
CNRIP1	DTE
BCL11A	DTE
EPCAM	DTE
MXI1	DTE
HELLS	DTE
TCTN3	DTE
KCNIP2	DTE
MOB3B	DTE
GRIA2	DTE
PCMT1	DTE
PLEKHG1	DTE
ARAP3	DTE
CENPL	DTE
NUDCD1	DTE
MASTL	DTE
CCDC77	DTE
SMAD9	DTE
HSPH1	DTE
EXOSC8	DTE
SERP1	DTE
TMPO	DTE
GLT8D2	DTE
CLU	DTE
SORBS3	DTE
PTK2B	DTE
PPP3CC	DTE
UBIAD1	DTE
ZNF706	DTE
CRISPLD1	DTE
AKAP1	DTE
SPOP	DTE
TMEM131L	DTE
TSHZ3	DTE
TRMT1L	DTE
KIF18A	DTE
CRY2	DTE
DEPDC7	DTE
CAT	DTE
HPCA	DTE
CLCC1	DTE
GPSM2	DTE
GTDC1	DTE
KIAA1191	DTE
COPA	DTE
EEPD1	DTE
FKBP9	DTE
ARL4A	DTE
GLIPR2	DTE
CLTA	DTE
RECK	DTE
ACO1	DTE
DCAF10	DTE
CYREN	DTE
CALD1	DTE
NUDT10	DTE
P4HA1	DTE
ZWINT	DTE
CDKN2C	DTE
NECAB1	DTE
PKN1	DTE
NLN	DTE
CENPK	DTE
SPATS2	DTE
PDE1B	DTE
CDK2	DTE
HJURP	DTE
AMD1	DTE
NDUFAF4	DTE
PLP1	DTE
MORF4L2	DTE
RAB9B	DTE
FAM199X	DTE
BAZ2B	DTE
CKS2	DTE
SRSF6	DTE
STAU1	DTE
STX16	DTE
RNF114	DTE
MTRR	DTE
ATP8A1	DTE
MED20	DTE
SOX4	DTE
CPNE5	DTE
SSR1	DTE
NRN1	DTE
ATXN1	DTE
DEK	DTE
LRRFIP1	DTE
BBS2	DTE
DOK4	DTE
TMTC4	DTE
SEPTIN6	DTE
TMEM255A	DTE
FAM193A	DTE
C1orf61	DTE
GPR108	DTE
NAPB	DTE
NRSN2	DTE
PCSK2	DTE
DSTN	DTE
MGME1	DTE
MAX	DTE
MMP24	DTE
ERGIC3	DTE
AGO3	DTE
KLC1	DTE
TUBGCP3	DTE
MCF2L	DTE
UBA2	DTE
THRA	DTE
AHDC1	DTE
KTN1	DTE
RHOJ	DTE
DLGAP5	DTE
L3HYPDH	DTE
ZBTB1	DTE
PLEKHG3	DTE
AIF1L	DTE
ARMCX1	DTE
TMEM35A	DTE
ABHD8	DTE
MASP1	DTE
SIN3B	DTE
EPS15L1	DTE
SYNGR3	DTE
PKMYT1	DTE
MACF1	DTE
KDM4B	DTE
PNKD	DTE
TNFRSF19	DTE
AKAP9	DTE
POR	DTE
GNAI1	DTE
SGCE	DTE
RASL11B	DTE
PAICS	DTE
GNAZ	DTE
MPST	DTE
SPECC1	DTE
FOXP2	DTE
MKLN1	DTE
CALU	DTE
CCDC136	DTE
LRRC17	DTE
GAD1	DTE
HAT1	DTE
TWSG1	DTE
ICE2	DTE
IVD	DTE
KNSTRN	DTE
VPS13C	DTE
PALLD	DTE
PIMREG	DTE
PLD2	DTE
ATP1B2	DTE
PHF20L1	DTE
SLC44A2	DTE
HEATR5A	DTE
SNX6	DTE
MIS18BP1	DTE
CDO1	DTE
REEP5	DTE
ITFG1	DTE
SEC14L1	DTE
ARHGEF6	DTE
FGF13	DTE
SYT5	DTE
GALNT8	DTE
GDPD2	DTE
LDLR	DTE
GADD45G	DTE
DPP6	DTE
NCAN	DTE
SLC27A1	DTE
AFDN	DTE
ACTN4	DTE
FCHO1	DTE
PGPEP1	DTE
SULT4A1	DTE
OLFM1	DTE
PAK4	DTE
CLIP1	DTE
PNCK	DTE
ZNF331	DTE
UBA1	DTE
SYNE1	DTE
GGT7	DTE
ARHGEF9	DTE
GFAP	DTE
GSE1	DTE
GINS2	DTE
SH3BP5	DTE
TBC1D5	DTE
KIF3A	DTE
GFPT2	DTE
ANKHD1	DTE
DIAPH1	DTE
NDFIP1	DTE
EXOC4	DTE
THOC6	DTE
MAP1B	DTE
TOP2A	DTE
PPP1R1B	DTE
CHD1L	DTE
PIAS3	DTE
PRKAB2	DTE
PDHA1	DTE
RAI2	DTE
MCCC2	DTE
LLGL1	DTE
PTCD3	DTE
RPA1	DTE
TBC1D14	DTE
GRSF1	DTE
WBP2	DTE
H3-3B	DTE
ZRANB2	DTE
DLG4	DTE
REEP2	DTE
FLOT2	DTE
SNAP25	DTE
BTBD3	DTE
PCNA	DTE
PTPRA	DTE
NES	DTE
BCAN	DTE
CTNNBL1	DTE
SERINC3	DTE
AP3B1	DTE
SYT4	DTE
FBXO44	DTE
DCTN4	DTE
ATP8A2	DTE
CDK8	DTE
GPR12	DTE
MYH10	DTE
MPRIP	DTE
TMCC2	DTE
DCLK1	DTE
CCNA1	DTE
SPART	DTE
RFC3	DTE
BEX2	DTE
SLC39A11	DTE
SRRM1	DTE
HSPBP1	DTE
SLF1	DTE
RTN3	DTE
PDZD2	DTE
ACTR3B	DTE
BTG1	DTE
LRRCC1	DTE
SWAP70	DTE
RRAS2	DTE
SARAF	DTE
DUSP26	DTE
DPF2	DTE
CCNB1	DTE
CHL1	DTE
MEIS2	DTE
DPH6	DTE
GSTM1	DTE
TSPAN2	DTE
GSTM3	DTE
SYT6	DTE
PSRC1	DTE
TRIM45	DTE
NAPG	DTE
SPIRE1	DTE
ARF3	DTE
SLC38A2	DTE
KIDINS220	DTE
LPIN1	DTE
CMPK2	DTE
IL6ST	DTE
CDC73	DTE
CRB1	DTE
RELCH	DTE
SOX5	DTE
PUM1	DTE
YARS1	DTE
PHC2	DTE
CDCA8	DTE
DTNA	DTE
FHOD3	DTE
TPGS2	DTE
DAGLA	DTE
SLC43A3	DTE
DZIP1	DTE
BIVM	DTE
STT3A	DTE
TMED7	DTE
APC	DTE
NREP	DTE
RFK	DTE
ANXA1	DTE
AGTPBP1	DTE
GOLM1	DTE
PSAT1	DTE
TAOK3	DTE
MSI1	DTE
BICDL1	DTE
SRPK2	DTE
ADGRB3	DTE
SNX14	DTE
EPHA7	DTE
MAP3K7	DTE
PHF21A	DTE
CAPRIN1	DTE
AGAP2	DTE
B4GALNT1	DTE
COQ10A	DTE
FAIM2	DTE
ACVR1B	DTE
MAP7	DTE
CD164	DTE
NHSL1	DTE
SEMA4F	DTE
COG2	DTE
GLUL	DTE
TTLL4	DTE
ITM2C	DTE
DNAJB2	DTE
TMBIM1	DTE
EIF4E2	DTE
ANKRD36	DTE
ARHGEF4	DTE
SCYL2	DTE
APPL2	DTE
CKAP2	DTE
BORA	DTE
LRCH1	DTE
MED4	DTE
LMO7	DTE
RCBTB2	DTE
SCRN1	DTE
AOAH	DTE
BZW2	DTE
HUS1	DTE
CIDEB	DTE
TM6SF1	DTE
CALCOCO2	DTE
SRSF1	DTE
VEZF1	DTE
TEX2	DTE
ACTL6A	DTE
SCN2A	DTE
TBR1	DTE
EPRS1	DTE
BIN1	DTE
IMP4	DTE
ABI1	DTE
DNAJC1	DTE
ODF2	DTE
SMC2	DTE
RALGPS1	DTE
TMOD1	DTE
STXBP1	DTE
ANGPTL2	DTE
GARNL3	DTE
GOLGA1	DTE
ANP32B	DTE
ENPP2	DTE
CCN3	DTE
IL33	DTE
IL11RA	DTE
UBAP2	DTE
DNAJB5	DTE
IGFBPL1	DTE
TMEM63B	DTE
TJAP1	DTE
KIAA0319	DTE
LRRC1	DTE
RIPK1	DTE
TUBB2B	DTE
TCF19	DTE
FLOT1	DTE
ATAT1	DTE
MTCH1	DTE
FCHSD2	DTE
NUMA1	DTE
CCDC90B	DTE
SDCBP	DTE
SLC37A4	DTE
RDX	DTE
PPP2R1B	DTE
FXYD6	DTE
ALKBH8	DTE
MAPKBP1	DTE
NUSAP1	DTE
KIF23	DTE
PARP6	DTE
LRRC49	DTE
UACA	DTE
PAK6	DTE
SEMA6D	DTE
BCAR3	DTE
FNBP1L	DTE
SLC44A5	DTE
HADHB	DTE
RAB1A	DTE
PREPL	DTE
CENPO	DTE
DTNB	DTE
MFSD13A	DTE
KIF11	DTE
TACC2	DTE
ARL3	DTE
KIF20B	DTE
EXOC6	DTE
PLCE1	DTE
ANXA7	DTE
TET1	DTE
BARD1	DTE
NAB1	DTE
OLA1	DTE
ABI2	DTE
ITGAV	DTE
SLC40A1	DTE
PARP9	DTE
SPPL2A	DTE
SEMA7A	DTE
FAM13A	DTE
HERC3	DTE
PCDH10	DTE
ZGRF1	DTE
RASGEF1B	DTE
SEC31A	DTE
KIAA1109	DTE
RAP1GDS1	DTE
NAAA	DTE
NUP54	DTE
G3BP2	DTE
SEPTIN11	DTE
USO1	DTE
CDKL2	DTE
SHROOM3	DTE
CENPE	DTE
CASP6	DTE
PPP3CA	DTE
MAPK8IP3	DTE
RGS3	DTE
GUCD1	DTE
GABARAPL1	DTE
CPNE8	DTE
SINHCAF	DTE
SLCO1C1	DTE
PRICKLE1	DTE
CLSTN3	DTE
PIANP	DTE
SCAF11	DTE
PPFIA2	DTE
LRIG3	DTE
DUSP6	DTE
POC1B	DTE
TMTC3	DTE
NEDD1	DTE
GAS2L3	DTE
TMEM132B	DTE
GLTP	DTE
SLC46A3	DTE
N4BP2L1	DTE
SMARCC2	DTE
CERS5	DTE
TMBIM6	DTE
WDFY2	DTE
RB1	DTE
DIAPH3	DTE
MBNL2	DTE
CUL4A	DTE
NOVA1	DTE
TMX1	DTE
RTN1	DTE
NAA30	DTE
DCAF5	DTE
RAB15	DTE
NIPA2	DTE
TCF12	DTE
SORD	DTE
LYSMD2	DTE
BNIP2	DTE
SCAPER	DTE
TPM1	DTE
USP3	DTE
AC091230.1	DTE
SCAMP2	DTE
FANCI	DTE
NTRK3	DTE
MFGE8	DTE
ST8SIA2	DTE
IQGAP1	DTE
SH3GL3	DTE
GLYR1	DTE
TGFB1I1	DTE
ARHGAP17	DTE
KATNB1	DTE
KIFC3	DTE
CMTM3	DTE
CDH11	DTE
CDH13	DTE
DEF8	DTE
MED9	DTE
NCOR1	DTE
GFOD2	DTE
TOM1L1	DTE
C17orf80	DTE
CLTC	DTE
SS18	DTE
GNAL	DTE
OSBPL1A	DTE
MINK1	DTE
TP53	DTE
TTYH2	DTE
TBCD	DTE
DYM	DTE
MAPK4	DTE
MBD1	DTE
SMAD4	DTE
CBLN2	DTE
P3H4	DTE
RETREG3	DTE
ERBB2	DTE
FKBP10	DTE
NFIC	DTE
SIK1	DTE
APP	DTE
EVI5L	DTE
RERE	DTE
PGD	DTE
C1orf216	DTE
KIAA0319L	DTE
PLK4	DTE
CCN1	DTE
PRKACB	DTE
KIF2C	DTE
PTPRF	DTE
LMO4	DTE
IGSF3	DTE
STRIP1	DTE
CELSR2	DTE
ALDH9A1	DTE
ATP1B1	DTE
DCAF6	DTE
UCK2	DTE
POU2F1	DTE
NUF2	DTE
TOR1AIP1	DTE
RGL1	DTE
ZNF687	DTE
RFX5	DTE
PI4KB	DTE
ANP32E	DTE
POGZ	DTE
GOLPH3L	DTE
SYT14	DTE
DTL	DTE
INTS7	DTE
SUSD4	DTE
DUSP10	DTE
TP53BP2	DTE
ADAM15	DTE
RAB13	DTE
TPM3	DTE
UBAP2L	DTE
EFNA3	DTE
KCNN3	DTE
RIT1	DTE
HCN3	DTE
TTC13	DTE
LYST	DTE
CEP170	DTE
CDC42BPA	DTE
CNIH3	DTE
PSEN2	DTE
LBR	DTE
ETNK2	DTE
HNRNPLL	DTE
EML4	DTE
ETAA1	DTE
EXOC6B	DTE
SFXN5	DTE
RALB	DTE
CNGA3	DTE
AFF3	DTE
SLC4A10	DTE
TMEFF2	DTE
CDCA7	DTE
DLX1	DTE
GULP1	DTE
SUMF1	DTE
NYAP2	DTE
HES6	DTE
FANCD2	DTE
VGLL4	DTE
MARCHF4	DTE
CNTN4	DTE
POMGNT2	DTE
GOLGA4	DTE
PTPRG	DTE
SHQ1	DTE
LRIG1	DTE
ZNF660	DTE
IGSF11	DTE
BOC	DTE
TMEM108	DTE
CENPC	DTE
EPHA5	DTE
SCD5	DTE
KLHL8	DTE
SNCA	DTE
CAMK2D	DTE
ANK2	DTE
CCNA2	DTE
SETD7	DTE
MARCHF1	DTE
SRD5A1	DTE
MYO10	DTE
RPL37	DTE
SKP2	DTE
PLK2	DTE
PIK3R1	DTE
SSBP2	DTE
PPIP5K2	DTE
PAM	DTE
COMMD10	DTE
GABRB2	DTE
G3BP1	DTE
CPLX2	DTE
TENM2	DTE
GFOD1	DTE
CDKAL1	DTE
PSD2	DTE
TNFRSF21	DTE
HMGCLL1	DTE
PHIP	DTE
RSPO3	DTE
TIAM2	DTE
ARMT1	DTE
CREB5	DTE
CDCA5	DTE
NIPSNAP2	DTE
PSPH	DTE
ATXN7L1	DTE
TRIM4	DTE
NCAPG2	DTE
SHROOM2	DTE
LUC7L2	DTE
TMEM47	DTE
MSN	DTE
HDAC8	DTE
SLC16A2	DTE
KRBOX4	DTE
NONO	DTE
CCDC120	DTE
OGT	DTE
ZNF711	DTE
RADX	DTE
RBMX	DTE
FBXO25	DTE
CSGALNACT1	DTE
PLPBP	DTE
ST18	DTE
NSD3	DTE
PMP2	DTE
SYBU	DTE
MTDH	DTE
MAL2	DTE
ARHGAP39	DTE
VLDLR	DTE
AK3	DTE
NFIB	DTE
PLIN2	DTE
HAUS6	DTE
CEP78	DTE
NTRK2	DTE
STOM	DTE
GSN	DTE
MED22	DTE
CIZ1	DTE
SLC25A25	DTE
SH3GLB2	DTE
LRSAM1	DTE
NOTCH1	DTE
USP6NL	DTE
ZEB1	DTE
CDHR1	DTE
HERC4	DTE
CAMK2G	DTE
GLUD1	DTE
ADD3	DTE
EIF4EBP2	DTE
MKI67	DTE
INA	DTE
MTG1	DTE
ITPRIP	DTE
BTBD10	DTE
LIN7C	DTE
LRRC4C	DTE
TNKS1BP1	DTE
SERPING1	DTE
ARFGAP2	DTE
CELF1	DTE
CCDC82	DTE
KLHL35	DTE
SERPINH1	DTE
CAPN5	DTE
PAK1	DTE
NCAM1	DTE
AASDHPPT	DTE
INCENP	DTE
CHEK1	DTE
FEZ1	DTE
KIRREL3	DTE
SIDT2	DTE
DSN1	DTE
TLCD3B	DTE
DOC2A	DTE
TAOK2	DTE
CNKSR2	DTE
ITGB1	DTE
KLHL1	DTE
TMCO3	DTE
ADGRL3	DTE
HNMT	DTE
PDCD4	DTE
GPM6A	DTE
DLG2	DTE
PRSS23	DTE
DIXDC1	DTE
PTS	DTE
ITPR1	DTE
ENKUR	DTE
TMEM263	DTE
ANK3	DTE
SLC2A13	DTE
GXYLT1	DTE
TWF1	DTE
CSNK1G3	DTE
ME3	DTE
NEK7	DTE
UPF2	DTE
FRMD4A	DTE
PTPRO	DTE
EPS8	DTE
NCAPD3	DTE
VTI1A	DTE
ANO4	DTE
AKR1C2	DTE
DPYSL4	DTE
MFSD6	DTE
ADAM17	DTE
CENPU	DTE
ACSL1	DTE
AMN1	DTE
BICD1	DTE
ZNF385D	DTE
GABRA2	DTE
DST	DTE
BEND6	DTE
GLT1D1	DTE
RABGAP1L	DTE
TMEM178A	DTE
SETBP1	DTE
SPC25	DTE
SPOCK1	DTE
CWF19L2	DTE
HOMER1	DTE
CAMK4	DTE
TRIM36	DTE
ZFP36L2	DTE
TMEM123	DTE
GRIA4	DTE
GPD1L	DTE
FARP1	DTE
PANK1	DTE
PTPRK	DTE
CNTNAP4	DTE
PLOD2	DTE
STK32B	DTE
JAKMIP1	DTE
DAB2	DTE
CLGN	DTE
SMARCA5	DTE
PTPRR	DTE
NR4A2	DTE
SLC25A27	DTE
FAM49B	DTE
ASAP1	DTE
TRAPPC8	DTE
LPCAT1	DTE
ING1	DTE
FBXL2	DTE
JAZF1	DTE
CMIP	DTE
SPHKAP	DTE
KCTD15	DTE
DDAH1	DTE
SREK1	DTE
MSI2	DTE
CACNA2D1	DTE
CABYR	DTE
IMPACT	DTE
THY1	DTE
JPH3	DTE
ANKH	DTE
TBRG1	DTE
RETREG1	DTE
CDH12	DTE
UCHL1	DTE
TNIK	DTE
FAM167A	DTE
ENAH	DTE
SH3RF1	DTE
BUB3	DTE
DIPK1A	DTE
MAGED4	DTE
PDLIM3	DTE
SORBS2	DTE
CXADR	DTE
BTG3	DTE
PDE1C	DTE
JAM2	DTE
RAB6B	DTE
EPHB1	DTE
ACSS1	DTE
CA10	DTE
CNTNAP5	DTE
PTPRN2	DTE
AZIN1	DTE
ZFYVE27	DTE
MOV10	DTE
GRIA1	DTE
PDIA4	DTE
TMEM237	DTE
ELMO1	DTE
PXYLP1	DTE
GRIP1	DTE
KIF5A	DTE
PSD3	DTE
MCU	DTE
GNAQ	DTE
MMP16	DTE
ADK	DTE
DPY19L4	DTE
USP16	DTE
SFR1	DTE
HK1	DTE
LRFN2	DTE
AIFM1	DTE
ATAD2	DTE
FBXO32	DTE
VPS8	DTE
BUB1B	DTE
EIF4A2	DTE
NMNAT2	DTE
ZFYVE9	DTE
SLC6A1	DTE
NRG1	DTE
CPT2	DTE
NECAP2	DTE
PAXIP1	DTE
KIT	DTE
CCNB2	DTE
FAM81A	DTE
TSC22D3	DTE
ETS2	DTE
SLC38A10	DTE
PALM2AKAP2	DTE
DPYSL5	DTE
PEX10	DTE
WIPI2	DTE
AGAP1	DTE
MRAS	DTE
WASF2	DTE
ABHD3	DTE
FAIM	DTE
CLSTN2	DTE
GDPD5	DTE
DYNC1I1	DTE
TMED4	DTE
GPAT4	DTE
TAGLN2	DTE
DMTN	DTE
TOMM40L	DTE
CACHD1	DTE
ALG8	DTE
SV2A	DTE
RCAN1	DTE
CHAF1B	DTE
CELF3	DTE
ALDH4A1	DTE
GPBP1L1	DTE
EFCAB14	DTE
ANKRD18CP	DTE
FAM131B	DTE
RGS12	DTE
PSKH1	DTE
ABR	DTE
LYPD5	DTE
ARHGAP35	DTE
ZNF362	DTE
KALRN	DTE
SLC37A1	DTE
PDE9A	DTE
LRRC3	DTE
RALGDS	DTE
VAV2	DTE
CACFD1	DTE
SHKBP1	DTE
ADAR	DTE
CHRNB2	DTE
RUSC1	DTE
RECQL4	DTE
COL26A1	DTE
NAPEPLD	DTE
DVL3	DTE
ZNF382	DTE
MPP3	DTE
EMC10	DTE
RACGAP1	DTE
SHANK2	DTE
LRP5	DTE
ELAVL4	DTE
PLPP3	DTE
SLC45A1	DTE
AK4	DTE
PDPN	DTE
SDC3	DTE
RBBP4	DTE
MXRA8	DTE
NFIA	DTE
USP1	DTE
HENMT1	DTE
BRINP3	DTE
VCAM1	DTE
CADM3	DTE
TRIM58	DTE
PEA15	DTE
PEX19	DTE
NCSTN	DTE
KLHDC8A	DTE
CAPN2	DTE
RFTN2	DTE
LRRTM1	DTE
NEUROD1	DTE
WDCP	DTE
VSNL1	DTE
SGCB	DTE
SMARCAD1	DTE
PDLIM5	DTE
DHX57	DTE
DCAF16	DTE
MRPS18C	DTE
PBXIP1	DTE
ATP1A1	DTE
EIF4E3	DTE
TRIM46	DTE
ADORA1	DTE
SRGAP2	DTE
CIP2A	DTE
EOMES	DTE
NFASC	DTE
SGO2	DTE
SERPINI1	DTE
CLASP2	DTE
IFI16	DTE
SPICE1	DTE
CADPS	DTE
SYNPR	DTE
RPP14	DTE
APBB2	DTE
IL17RC	DTE
TTC14	DTE
GYG1	DTE
HPS3	DTE
SNRK	DTE
KIF15	DTE
ZDHHC3	DTE
MEAF6	DTE
SENP2	DTE
RFC4	DTE
GNL3	DTE
PBRM1	DTE
ARHGEF3	DTE
ABLIM2	DTE
H2AZ1	DTE
SLC9B2	DTE
BDH2	DTE
CDC25A	DTE
BSN	DTE
APEH	DTE
INTU	DTE
CAMKV	DTE
GRM2	DTE
POC1A	DTE
HMGB2	DTE
MAD2L1	DTE
ANXA5	DTE
GUCY1A1	DTE
FBXO8	DTE
NPY1R	DTE
NPY5R	DTE
RNF180	DTE
ADGRV1	DTE
PGGT1B	DTE
PRIMPOL	DTE
SEPTIN8	DTE
SLC35A1	DTE
GRIK2	DTE
TMEM200A	DTE
STXBP5	DTE
KIAA0895	DTE
STK17A	DTE
GPR85	DTE
PTTG1	DTE
RELL2	DTE
CDCA7L	DTE
SP8	DTE
FABP5	DTE
COL1A2	DTE
DLC1	DTE
PEX2	DTE
RAD21	DTE
KCNV1	DTE
CSMD3	DTE
SUN1	DTE
OXR1	DTE
TMEM74	DTE
SLC4A2	DTE
ALDH7A1	DTE
YWHAZ	DTE
FZD6	DTE
TP53INP1	DTE
PDP1	DTE
TMEM67	DTE
SNAPC3	DTE
MYORG	DTE
PSIP1	DTE
CCDC171	DTE
DIRAS2	DTE
C8orf34	DTE
HNRNPK	DTE
MID1IP1	DTE
KIAA1958	DTE
STRBP	DTE
MELK	DTE
ARHGAP12	DTE
FAT3	DTE
LRFN5	DTE
PGM2L1	DTE
PHYHIPL	DTE
SLC16A9	DTE
SKA3	DTE
DDIAS	DTE
PKNOX2	DTE
NUDT5	DTE
DACT1	DTE
