transcript_id	module	module.color	module.number	kME	kMEtoMod	gene_id	transcript_name	gene_name	ensg	novelty
ENST00000600801.7_3	M2.blue	blue	2	0.9574186661764961	2	ENSG00000242808.9_5	SOX2-OT-234	SOX2-OT	ENSG00000242808	Known
ENST00000596250.7_3	M2.blue	blue	2	0.9672482394814397	2	ENSG00000242808.9_5	SOX2-OT-225	SOX2-OT	ENSG00000242808	Known
ENST00000325404.3_2	M2.blue	blue	2	0.9118814688852347	2	ENSG00000181449.4_6	SOX2-201	SOX2	ENSG00000181449	Known
ENST00000460419.1_1	M28.skyblue	skyblue	28	0.9041193847812714	28	ENSG00000176597.12_4	B3GNT5-202	B3GNT5	ENSG00000176597	Known
ENST00000242810.11_2	M2.blue	blue	2	0.8518996335371701	2	ENSG00000114796.16_5	KLHL24-201	KLHL24	ENSG00000114796	Known
ENST00000305135.10_2	M24.darkgrey	darkgrey	24	0.6879746825388893	24	ENSG00000163872.16_5	YEATS2-201	YEATS2	ENSG00000163872	Known
ENST00000472593.1_1	M44.floralwhite	floralwhite	44	0.7999580440739752	44	ENSG00000163872.16_5	YEATS2-204	YEATS2	ENSG00000163872	Known
ENST00000318631.7_2	M47.bisque4	bisque4	47	0.8664061794265165	47	ENSG00000180834.7_4	MAP6D1-201	MAP6D1	ENSG00000180834	Known
ENST00000317096.8_2	M3.brown	brown	3	0.8803055362650434	3	ENSG00000175193.13_7	PARL-202	PARL	ENSG00000175193	Known
ENST00000427120.6_2	M5.green	green	5	0.8884187731471209	5	ENSG00000114770.17_6	ABCC5-205	ABCC5	ENSG00000114770	Known
ENST00000648915.2_3	M17.grey60	grey60	17	0.8331896727923913	17	ENSG00000145191.15_7	EIF2B5-226	EIF2B5	ENSG00000145191	Known
ENST00000465218.3_2	M22.darkgreen	darkgreen	22	0.8175003763420197	22	ENSG00000145191.15_7	EIF2B5-203	EIF2B5	ENSG00000145191	Known
ENST00000382456.7_1	M17.grey60	grey60	17	0.6553101433618508	17	ENSG00000161203.13_4	AP2M1-202	AP2M1	ENSG00000161203	Known
ENST00000429586.6_2	M4.yellow	yellow	4	0.6745615237362778	4	ENSG00000161204.11_4	ABCF3-203	ABCF3	ENSG00000161204	Known
ENST00000397676.8_3	M4.yellow	yellow	4	0.6513939028441673	4	ENSG00000214160.10_4	ALG3-201	ALG3	ENSG00000214160	Known
ENST00000310118.9_2	M33.darkolivegreen	darkolivegreen	33	0.8439564840841111	33	ENSG00000175166.17_4	PSMD2-201	PSMD2	ENSG00000175166	Known
ENST00000382330.7_3	M1.turquoise	turquoise	1	0.895388411526328	1	ENSG00000114867.20_4	EIF4G1-205	EIF4G1	ENSG00000114867	Known
ENST00000450976.5_1	M1.turquoise	turquoise	1	0.9590500393847078	1	ENSG00000175182.15_4	FAM131A-207	FAM131A	ENSG00000175182	Known
ENST00000383847.7_2	M1.turquoise	turquoise	1	0.7214414936028577	1	ENSG00000175182.15_4	FAM131A-203	FAM131A	ENSG00000175182	Known
ENST00000317897.5_2	M3.brown	brown	3	0.9295711112622196	3	ENSG00000177383.5_4	MAGEF1-201	MAGEF1	ENSG00000177383	Known
ENST00000485024.1_1	M9.magenta	magenta	9	-0.23967972317385133	9	ENSG00000156931.15_8	VPS8-223	VPS8	ENSG00000156931	Known
ENST00000265026.8_2	M26.darkorange	darkorange	26	0.8426735150871978	26	ENSG00000073803.14_7	MAP3K13-201	MAP3K13	ENSG00000073803	Known
ENST00000421852.6_3	M3.brown	brown	3	0.739011018391349	3	ENSG00000163900.11_4	TMEM41A-203	TMEM41A	ENSG00000163900	Known
ENST00000296257.10_2	M2.blue	blue	2	0.9497424994742056	2	ENSG00000163904.13_4	SENP2-201	SENP2	ENSG00000163904	Known
ENST00000382199.6_2	M2.blue	blue	2	0.9142413622872212	2	ENSG00000073792.15_4	IGF2BP2-202	IGF2BP2	ENSG00000073792	Known
ENST00000453386.7_4	M3.brown	brown	3	0.8597543339167125	3	ENSG00000136527.18_5	TRA2B-205	TRA2B	ENSG00000136527	Known
ENST00000466832.5_2	M22.darkgreen	darkgreen	22	0.4614582974563289	22	ENSG00000136527.18_5	TRA2B-209	TRA2B	ENSG00000136527	Known
ENST00000382191.4_3	M18.lightgreen	lightgreen	18	0.6820996461187607	18	ENSG00000136527.18_5	TRA2B-203	TRA2B	ENSG00000136527	Known
ENST00000382164.8_2	M1.turquoise	turquoise	1	0.8565597555971869	1	ENSG00000058866.15_6	DGKG-203	DGKG	ENSG00000058866	Known
ENST00000338733.10_3	M29.saddlebrown	saddlebrown	29	0.7856819650635062	29	ENSG00000113838.13_6	TBCCD1-201	TBCCD1	ENSG00000113838	Known
ENST00000323963.10_2	M1.turquoise	turquoise	1	0.9141736845408743	1	ENSG00000156976.17_6	EIF4A2-201	EIF4A2	ENSG00000156976	Known
ENST00000440191.6_1	M1.turquoise	turquoise	1	0.8896862087975917	1	ENSG00000156976.17_6	EIF4A2-205	EIF4A2	ENSG00000156976	Known
ENST00000443963.5_1	M51.thistle1	thistle1	51	0.7954302378791653	51	ENSG00000156976.17_6	EIF4A2-207	EIF4A2	ENSG00000156976	Known
ENST00000392481.6_3	M3.brown	brown	3	0.8437730447062302	3	ENSG00000163918.10_6	RFC4-202	RFC4	ENSG00000163918	Known
ENST00000296273.6_3	M4.yellow	yellow	4	0.8901072436225524	4	ENSG00000163918.10_6	RFC4-201	RFC4	ENSG00000163918	Known
ENST00000494047.5_2	M2.blue	blue	2	0.8405231687144619	2	ENSG00000163918.10_6	RFC4-214	RFC4	ENSG00000163918	Known
ENST00000169298.8_2	M38.plum1	plum1	38	0.8842425375016014	38	ENSG00000073849.15_4	ST6GAL1-201	ST6GAL1	ENSG00000073849	Known
ENST00000296277.9_3	M3.brown	brown	3	0.8532379075740735	3	ENSG00000163923.10_5	RPL39L-201	RPL39L	ENSG00000163923	Known
ENST00000296280.10_5	M41.lightsteelblue1	lightsteelblue1	41	0.8915541074137636	41	ENSG00000127241.16_6	MASP1-202	MASP1	ENSG00000127241	Known
ENST00000392472.6_2	M4.yellow	yellow	4	0.8121997181674107	4	ENSG00000127241.16_6	MASP1-205	MASP1	ENSG00000127241	Known
ENST00000169293.10_2	M1.turquoise	turquoise	1	0.898573400205037	1	ENSG00000127241.16_6	MASP1-201	MASP1	ENSG00000127241	Known
ENST00000392470.6_2	M1.turquoise	turquoise	1	0.9292571900198481	1	ENSG00000127241.16_6	MASP1-204	MASP1	ENSG00000127241	Known
ENST00000636210.1_1	M1.turquoise	turquoise	1	0.8203692984202327	1	ENSG00000283175.1_6	AC007920.2-201	AC007920.2	ENSG00000283175	Known
ENST00000287641.4_3	M3.brown	brown	3	0.8915446994109656	3	ENSG00000157005.4_4	SST-201	SST	ENSG00000157005	Known
ENST00000623801.1_1	M27.white	white	27	0.6796752412394922	27	ENSG00000279891.1_6	AC022498.2-201	AC022498.2	ENSG00000279891	Known
ENST00000319332.10_3	M2.blue	blue	2	0.9201490846033297	2	ENSG00000090530.10_5	P3H2-201	P3H2	ENSG00000090530	Known
ENST00000295522.4_3	M1.turquoise	turquoise	1	0.8810884675163523	1	ENSG00000163347.6_4	CLDN1-201	CLDN1	ENSG00000163347	Known
ENST00000317757.7_2	M1.turquoise	turquoise	1	0.923454187447411	1	ENSG00000196083.10_6	IL1RAP-202	IL1RAP	ENSG00000196083	Known
ENST00000491636.1_2	M1.turquoise	turquoise	1	0.9235714203633147	1	ENSG00000114279.13_5	FGF12-209	FGF12	ENSG00000114279	Known
ENST00000392452.3_3	M1.turquoise	turquoise	1	0.961378820371113	1	ENSG00000180611.7_4	MB21D2-201	MB21D2	ENSG00000180611	Known
ENST00000361828.7_2	M1.turquoise	turquoise	1	0.8502231678125761	1	ENSG00000198836.10_5	OPA1-204	OPA1	ENSG00000198836	Known
ENST00000232424.4_2	M15.midnightblue	midnightblue	15	0.8699019583435557	15	ENSG00000114315.4_3	HES1-201	HES1	ENSG00000114315	Known
ENST00000477651.5_2	M16.lightcyan	lightcyan	16	0.7384542205325658	16	ENSG00000145014.17_6	TMEM44-213	TMEM44	ENSG00000145014	Known
ENST00000447139.1_1	M13.salmon	salmon	13	0.6802282322110794	13	ENSG00000229334.1_6	AC046143.1-201	AC046143.1	ENSG00000229334	Known
ENST00000329759.6_2	M6.red	red	6	0.8107973939706704	6	ENSG00000185112.6_3	FAM43A-201	FAM43A	ENSG00000185112	Known
ENST00000438848.5_4	M35.sienna3	sienna3	35	0.6562818823708773	35	ENSG00000184203.8_5	PPP1R2-203	PPP1R2	ENSG00000184203	Known
ENST00000429897.5_1	M3.brown	brown	3	0.8763326106908876	3	ENSG00000242086.8_6	MUC20-OT1-207	MUC20-OT1	ENSG00000242086	Known
ENST00000431016.6_3	M43.ivory	ivory	43	0.7368635028279362	43	ENSG00000161217.12_6	PCYT1A-206	PCYT1A	ENSG00000161217	Known
ENST00000325318.10_3	M14.cyan	cyan	14	0.8630406620491613	14	ENSG00000213123.11_5	TCTEX1D2-201	TCTEX1D2	ENSG00000213123	Known
ENST00000318037.3_3	M11.greenyellow	greenyellow	11	0.7332138802555538	11	ENSG00000163961.4_4	RNF168-201	RNF168	ENSG00000163961	Known
ENST00000440469.1_1	M45.darkorange2	darkorange2	45	0.7515897462192983	45	ENSG00000174013.8_3	FBXO45-202	FBXO45	ENSG00000174013	Known
ENST00000311630.7_2	M9.magenta	magenta	9	0.06279371550446303	9	ENSG00000174013.8_3	FBXO45-201	FBXO45	ENSG00000174013	Known
ENST00000409690.4_4	M8.pink	pink	8	0.6229632843469705	8	ENSG00000174007.8_5	CEP19-202	CEP19	ENSG00000174007	Known
ENST00000323460.10_2	M26.darkorange	darkorange	26	0.7849883143123415	26	ENSG00000119231.11_7	SENP5-201	SENP5	ENSG00000119231	Known
ENST00000321256.10_3	M21.darkred	darkred	21	0.8687874385586293	21	ENSG00000114503.11_6	NCBP2-201	NCBP2	ENSG00000114503	Known
ENST00000427641.2_2	M4.yellow	yellow	4	0.7344864428496125	4	ENSG00000114503.11_6	NCBP2-204	NCBP2	ENSG00000114503	Known
ENST00000452404.6_2	M1.turquoise	turquoise	1	0.9081464030034565	1	ENSG00000114503.11_6	NCBP2-207	NCBP2	ENSG00000114503	Known
ENST00000602845.2_2	M3.brown	brown	3	0.8892423310694462	3	ENSG00000270170.2_6	NCBP2AS2-201	NCBP2AS2	ENSG00000270170	Known
ENST00000412723.6_3	M1.turquoise	turquoise	1	0.8769986396905263	1	ENSG00000119227.8_5	PIGZ-202	PIGZ	ENSG00000119227	Known
ENST00000469783.1_2	M1.turquoise	turquoise	1	0.8596747007103605	1	ENSG00000163975.12_6	MELTF-204	MELTF	ENSG00000163975	Known
ENST00000418868.5_2	M18.lightgreen	lightgreen	18	0.7385988794315838	18	ENSG00000214135.8_6	AC132008.2-203	AC132008.2	ENSG00000214135	Known
ENST00000241502.9_2	M5.green	green	5	0.8605471595798115	5	ENSG00000122068.13_3	FYTTD1-201	FYTTD1	ENSG00000122068	Known
ENST00000425562.7_2	M2.blue	blue	2	0.9332498376216148	2	ENSG00000186001.14_6	LRCH3-203	LRCH3	ENSG00000186001	Known
ENST00000334859.8_1	M2.blue	blue	2	0.8231383928706077	2	ENSG00000186001.14_6	LRCH3-201	LRCH3	ENSG00000186001	Known
ENST00000478903.5_2	M6.red	red	6	0.7556232543260386	6	ENSG00000114473.14_4	IQCG-209	IQCG	ENSG00000114473	Known
ENST00000647248.2_3	M3.brown	brown	3	0.7507405739656282	3	ENSG00000182899.17_7	RPL35A-211	RPL35A	ENSG00000182899	Known
ENST00000505900.1_2	M18.lightgreen	lightgreen	18	0.770190070768753	18	ENSG00000182903.16_6	ZNF721-202	ZNF721	ENSG00000182903	Known
ENST00000598370.1_1	M35.sienna3	sienna3	35	0.793574399125395	35	ENSG00000242686.4_7	AC107464.1-201	AC107464.1	ENSG00000242686	Known
ENST00000304312.5_3	M3.brown	brown	3	0.7953367159520763	3	ENSG00000169020.10_5	ATP5ME-201	ATP5ME	ENSG00000169020	Known
ENST00000362003.9_1	M1.turquoise	turquoise	1	0.8759169791912558	1	ENSG00000185619.18_1	PCGF3-201	PCGF3	ENSG00000185619	Known
ENST00000620529.1_1	M5.green	green	5	0.8306359218810402	5	ENSG00000185619.18_1	PCGF3-213	PCGF3	ENSG00000185619	Known
ENST00000304062.11_3	M1.turquoise	turquoise	1	0.8605831737867654	1	ENSG00000168993.15_5	CPLX1-201	CPLX1	ENSG00000168993	Known
ENST00000438836.6_1	M17.grey60	grey60	17	0.6950696403679416	17	ENSG00000127419.17_8	TMEM175-202	TMEM175	ENSG00000127419	Known
ENST00000508204.5_1	M3.brown	brown	3	0.8598583178172381	3	ENSG00000127419.17_8	TMEM175-212	TMEM175	ENSG00000127419	Known
ENST00000507044.1_1	M9.magenta	magenta	9	0.27607920320993595	9	ENSG00000196810.5_7	CTBP1-DT-203	CTBP1-DT	ENSG00000196810	Known
ENST00000581398.1_1	M18.lightgreen	lightgreen	18	0.7449029182151224	18	ENSG00000196810.5_7	CTBP1-DT-206	CTBP1-DT	ENSG00000196810	Known
ENST00000303400.9_3	M14.cyan	cyan	14	0.8721355176119545	14	ENSG00000090316.16_4	MAEA-202	MAEA	ENSG00000090316	Known
ENST00000489418.6_4	M3.brown	brown	3	0.8956090782165985	3	ENSG00000163950.13_5	SLBP-206	SLBP	ENSG00000163950	Known
ENST00000313288.9_2	M2.blue	blue	2	0.9330929434579822	2	ENSG00000013810.19_4	TACC3-201	TACC3	ENSG00000013810	Known
ENST00000302787.3_3	M1.turquoise	turquoise	1	0.8234916786085456	1	ENSG00000168924.15_4	LETM1-201	LETM1	ENSG00000168924	Known
ENST00000542778.5_3	M3.brown	brown	3	0.895920855748698	3	ENSG00000185049.16_8	NELFA-215	NELFA	ENSG00000185049	Known
ENST00000443786.2_2	M2.blue	blue	2	0.8774783921650201	2	ENSG00000214367.8_5	HAUS3-202	HAUS3	ENSG00000214367	Known
ENST00000503393.8_6	M2.blue	blue	2	0.895982316923072	2	ENSG00000087266.17_9	SH3BP2-206	SH3BP2	ENSG00000087266	Known
ENST00000264758.11_2	M2.blue	blue	2	0.9326956770653568	2	ENSG00000087274.17_6	ADD1-201	ADD1	ENSG00000087274	Known
ENST00000355443.9_4	M21.darkred	darkred	21	0.842295452514613	21	ENSG00000109736.15_5	MFSD10-202	MFSD10	ENSG00000109736	Known
ENST00000416614.7_3	M10.purple	purple	10	0.6442260828404383	10	ENSG00000087269.16_4	NOP14-203	NOP14	ENSG00000087269	Known
ENST00000382788.7_1	M37.skyblue3	skyblue3	37	0.7250233511216589	37	ENSG00000159788.19_8	RGS12-204	RGS12	ENSG00000159788	Known
ENST00000650182.1_4	M3.brown	brown	3	0.7861726986979282	3	ENSG00000163956.13_6	LRPAP1-205	LRPAP1	ENSG00000163956	Known
ENST00000254742.6_2	M7.black	black	7	0.3739044186252431	7	ENSG00000132406.12_4	TMEM128-201	TMEM128	ENSG00000132406	Known
ENST00000397958.5_1	M46.brown4	brown4	46	0.9366865969293786	46	ENSG00000168824.14_4	NSG1-201	NSG1	ENSG00000168824	Known
ENST00000433139.6_1	M46.brown4	brown4	46	0.9723034305312711	46	ENSG00000168824.14_4	NSG1-203	NSG1	ENSG00000168824	Known
ENST00000306200.7_3	M3.brown	brown	3	0.8218690717141384	3	ENSG00000168818.10_5	STX18-201	STX18	ENSG00000168818	Known
ENST00000282908.10_2	M1.turquoise	turquoise	1	0.954624842666767	1	ENSG00000152953.13_3	STK32B-201	STK32B	ENSG00000152953	Known
ENST00000324989.12_4	M1.turquoise	turquoise	1	0.8966218122254849	1	ENSG00000072832.15_5	CRMP1-201	CRMP1	ENSG00000072832	Known
ENST00000397890.6_3	M1.turquoise	turquoise	1	0.9133339675531152	1	ENSG00000072832.15_5	CRMP1-202	CRMP1	ENSG00000072832	Known
ENST00000513911.5_2	M1.turquoise	turquoise	1	0.8344834650012448	1	ENSG00000072832.15_5	CRMP1-206	CRMP1	ENSG00000072832	Known
ENST00000511535.1_2	M9.magenta	magenta	9	0.16751628011020692	9	ENSG00000072832.15_5	CRMP1-204	CRMP1	ENSG00000072832	Known
ENST00000512574.1_2	M1.turquoise	turquoise	1	0.8481219855515125	1	ENSG00000072832.15_5	CRMP1-205	CRMP1	ENSG00000072832	Known
ENST00000282924.9_3	M1.turquoise	turquoise	1	0.9617857343954045	1	ENSG00000152969.20_9	JAKMIP1-201	JAKMIP1	ENSG00000152969	Known
ENST00000503569.5_3	M7.black	black	7	0.5387000446336343	7	ENSG00000109501.14_5	WFS1-202	WFS1	ENSG00000109501	Known
ENST00000226760.5_5	M33.darkolivegreen	darkolivegreen	33	0.7379430852304828	33	ENSG00000109501.14_5	WFS1-201	WFS1	ENSG00000109501	Known
ENST00000320912.8_1	M3.brown	brown	3	0.969330233696336	3	ENSG00000179010.14_2	MRFAP1-201	MRFAP1	ENSG00000179010	Known
ENST00000382581.4_1	M14.cyan	cyan	14	0.8787544424450516	14	ENSG00000179010.14_2	MRFAP1-202	MRFAP1	ENSG00000179010	Known
ENST00000512914.1_1	M3.brown	brown	3	0.8799358913489271	3	ENSG00000179010.14_2	MRFAP1-204	MRFAP1	ENSG00000179010	Known
ENST00000500563.2_1	M52.salmon4	salmon4	52	0.9104580640951252	52	ENSG00000178988.11_4	MRFAP1L1-202	MRFAP1L1	ENSG00000178988	Known
ENST00000320848.7_3	M14.cyan	cyan	14	0.9006113845007022	14	ENSG00000178988.11_4	MRFAP1L1-201	MRFAP1L1	ENSG00000178988	Known
ENST00000320776.5_2	M3.brown	brown	3	0.8225799636854098	3	ENSG00000186222.5_4	BLOC1S4-201	BLOC1S4	ENSG00000186222	Known
ENST00000409757.9_2	M38.plum1	plum1	38	0.9149306361145312	38	ENSG00000132405.19_5	TBC1D14-201	TBC1D14	ENSG00000132405	Known
ENST00000451522.6_1	M1.turquoise	turquoise	1	0.9003559059016369	1	ENSG00000132405.19_5	TBC1D14-208	TBC1D14	ENSG00000132405	Known
ENST00000515646.1_1	M35.sienna3	sienna3	35	0.6705981364060319	35	ENSG00000173011.12_4	TADA2B-205	TADA2B	ENSG00000173011	Known
ENST00000264954.5_3	M6.red	red	6	0.843279726752582	6	ENSG00000109519.13_4	GRPEL1-201	GRPEL1	ENSG00000109519	Known
ENST00000420658.5_3	M1.turquoise	turquoise	1	0.9007230221649796	1	ENSG00000196526.10_4	AFAP1-204	AFAP1	ENSG00000196526	Known
ENST00000382452.6_2	M1.turquoise	turquoise	1	0.8460581973909432	1	ENSG00000071127.17_4	WDR1-203	WDR1	ENSG00000071127	Known
ENST00000326756.4_3	M24.darkgrey	darkgrey	24	0.6927619925986711	24	ENSG00000178163.8_5	ZNF518B-201	ZNF518B	ENSG00000178163	Known
ENST00000503068.1_2	M5.green	green	5	0.6446141733963093	5	ENSG00000178163.8_5	ZNF518B-203	ZNF518B	ENSG00000178163	Known
ENST00000382395.8_2	M1.turquoise	turquoise	1	0.8523391934286993	1	ENSG00000137449.16_3	CPEB2-202	CPEB2	ENSG00000137449	Known
ENST00000515697.5_1	M30.steelblue	steelblue	30	0.8840050780191978	30	ENSG00000237765.7_4	FAM200B-222	FAM200B	ENSG00000237765	Known
ENST00000513448.5_2	M1.turquoise	turquoise	1	0.8766939899182463	1	ENSG00000007062.11_6	PROM1-215	PROM1	ENSG00000007062	Known
ENST00000508167.5_2	M2.blue	blue	2	0.8722422471562252	2	ENSG00000007062.11_6	PROM1-207	PROM1	ENSG00000007062	Known
ENST00000515064.5_2	M1.turquoise	turquoise	1	0.9496870279024847	1	ENSG00000169744.13_4	LDB2-216	LDB2	ENSG00000169744	Known
ENST00000441778.6_2	M6.red	red	6	0.7871990870556821	6	ENSG00000169744.13_4	LDB2-202	LDB2	ENSG00000169744	Known
ENST00000304523.10_3	M1.turquoise	turquoise	1	0.9648969225985498	1	ENSG00000169744.13_4	LDB2-201	LDB2	ENSG00000169744	Known
ENST00000502640.5_2	M1.turquoise	turquoise	1	0.8879731774767781	1	ENSG00000169744.13_4	LDB2-203	LDB2	ENSG00000169744	Known
ENST00000281243.10_3	M3.brown	brown	3	0.8984659274631717	3	ENSG00000151552.12_5	QDPR-201	QDPR	ENSG00000151552	Known
ENST00000226299.8_1	M7.black	black	7	0.48274282892886916	7	ENSG00000002549.12_3	LAP3-201	LAP3	ENSG00000002549	Known
ENST00000237380.12_2	M4.yellow	yellow	4	0.91676046915556475	4	ENSG00000118579.13_4	MED28-201	MED28	ENSG00000118579	Known
ENST00000251496.7_2	M2.blue	blue	2	0.9559416601622632	2	ENSG00000109805.10_3	NCAPG-201	NCAPG	ENSG00000109805	Known
ENST00000326877.8_2	M5.green	green	5	0.8222761942156058	5	ENSG00000178177.15_6	LCORL-201	LCORL	ENSG00000178177	Known
ENST00000264867.7_3	M2.blue	blue	2	0.9358098610025172	2	ENSG00000109819.9_4	PPARGC1A-201	PPARGC1A	ENSG00000109819	Known
ENST00000336812.5_3	M4.yellow	yellow	4	0.9321083749019291	4	ENSG00000109606.13_4	DHX15-201	DHX15	ENSG00000109606	Known
ENST00000382114.9_3	M1.turquoise	turquoise	1	0.7659705393942426	1	ENSG00000153012.12_6	LGI2-201	LGI2	ENSG00000153012	Known
ENST00000506197.2_1	M3.brown	brown	3	0.7190847945534482	3	ENSG00000250317.8_2	SMIM20-201	SMIM20	ENSG00000250317	Known
ENST00000361572.10_2	M4.yellow	yellow	4	0.7822129209017393	4	ENSG00000168214.20_7	RBPJ-206	RBPJ	ENSG00000168214	Known
ENST00000348160.8_1	M15.midnightblue	midnightblue	15	0.895695865181679	15	ENSG00000168214.20_7	RBPJ-204	RBPJ	ENSG00000168214	Known
ENST00000355476.7_2	M41.lightsteelblue1	lightsteelblue1	41	0.89757237952618385	41	ENSG00000168214.20_7	RBPJ-205	RBPJ	ENSG00000168214	Known
ENST00000543491.2_2	M1.turquoise	turquoise	1	0.7954905797820347	1	ENSG00000169851.15_4	PCDH7-206	PCDH7	ENSG00000169851	Known
ENST00000309447.6_2	M1.turquoise	turquoise	1	0.9481918516155151	1	ENSG00000174145.8_3	NWD2-201	NWD2	ENSG00000174145	Known
ENST00000381967.9_2	M2.blue	blue	2	0.9353322352261199	2	ENSG00000169299.14_3	PGM2-201	PGM2	ENSG00000169299	Known
ENST00000261439.9_2	M2.blue	blue	2	0.9558452167130661	2	ENSG00000065882.16_4	TBC1D1-201	TBC1D1	ENSG00000065882	Known
ENST00000402522.1_1	M2.blue	blue	2	0.8675373132361993	2	ENSG00000065882.16_4	TBC1D1-203	TBC1D1	ENSG00000065882	Known
ENST00000514033.1_1	M4.yellow	yellow	4	0.7056035042900467	4	ENSG00000109787.13_3	KLF3-203	KLF3	ENSG00000109787	Known
ENST00000504108.5_1	M1.turquoise	turquoise	1	0.947644164538829	1	ENSG00000109790.16_3	KLHL5-204	KLHL5	ENSG00000109790	Known
ENST00000399820.8_2	M22.darkgreen	darkgreen	22	0.785077988825106	22	ENSG00000157796.18_4	WDR19-201	WDR19	ENSG00000157796	Known
ENST00000511643.6_3	M3.brown	brown	3	0.9033089667563228	3	ENSG00000163682.16_5	RPL9-210	RPL9	ENSG00000163682	Known
ENST00000449470.6_4	M3.brown	brown	3	0.777729495610821	3	ENSG00000163682.16_5	RPL9-203	RPL9	ENSG00000163682	Known
ENST00000316423.11_3	M2.blue	blue	2	0.8518267725542218	2	ENSG00000109814.12_5	UGDH-201	UGDH	ENSG00000109814	Known
ENST00000506179.5_4	M9.magenta	magenta	9	0.018427592196793085	9	ENSG00000109814.12_5	UGDH-205	UGDH	ENSG00000109814	Known
ENST00000261427.10_2	M1.turquoise	turquoise	1	0.9197462883687293	1	ENSG00000078140.14_4	UBE2K-201	UBE2K	ENSG00000078140	Known
ENST00000502841.5_2	M2.blue	blue	2	0.8350314758165893	2	ENSG00000163697.17_6	APBB2-204	APBB2	ENSG00000163697	Known
ENST00000381760.8_1	M14.cyan	cyan	14	0.8835079273429798	14	ENSG00000154277.13_4	UCHL1-202	UCHL1	ENSG00000154277	Known
ENST00000284440.9_2	M6.red	red	6	0.8023348529942982	6	ENSG00000154277.13_4	UCHL1-201	UCHL1	ENSG00000154277	Known
ENST00000508501.5_1	M15.midnightblue	midnightblue	15	0.8483886918340636	15	ENSG00000064042.18_4	LIMCH1-208	LIMCH1	ENSG00000064042	Known
ENST00000509277.5_2	M1.turquoise	turquoise	1	0.9314551508293412	1	ENSG00000064042.18_4	LIMCH1-209	LIMCH1	ENSG00000064042	Known
ENST00000396595.7_1	M12.tan	tan	12	0.874615069564227	12	ENSG00000064042.18_4	LIMCH1-203	LIMCH1	ENSG00000064042	Known
ENST00000381753.8_1	M1.turquoise	turquoise	1	0.9252200966875581	1	ENSG00000064042.18_4	LIMCH1-202	LIMCH1	ENSG00000064042	Known
ENST00000264451.12_2	M16.lightcyan	lightcyan	16	0.9369439773109594	16	ENSG00000014824.14_4	SLC30A9-201	SLC30A9	ENSG00000014824	Known
ENST00000507534.5_2	M4.yellow	yellow	4	0.6865006650408503	4	ENSG00000163281.12_6	GNPDA2-202	GNPDA2	ENSG00000163281	Known
ENST00000381620.8_2	M1.turquoise	turquoise	1	0.8868492125191498	1	ENSG00000151834.15_5	GABRA2-202	GABRA2	ENSG00000151834	Known
ENST00000264318.4_3	M30.steelblue	steelblue	30	0.8987604433456675	30	ENSG00000109158.11_4	GABRA4-201	GABRA4	ENSG00000109158	Known
ENST00000295454.8_2	M17.grey60	grey60	17	0.6611955098829059	17	ENSG00000163288.14_5	GABRB1-201	GABRB1	ENSG00000163288	Known
ENST00000381538.7_2	M18.lightgreen	lightgreen	18	0.7736930079255939	18	ENSG00000170448.12_4	NFXL1-202	NFXL1	ENSG00000170448	Known
ENST00000264313.11_2	M38.plum1	plum1	38	0.905214307970263	38	ENSG00000109171.15_3	SLAIN2-201	SLAIN2	ENSG00000109171	Known
ENST00000396448.6_2	M1.turquoise	turquoise	1	0.8715963910788207	1	ENSG00000109180.14_6	OCIAD1-203	OCIAD1	ENSG00000109180	Known
ENST00000381473.7_2	M6.red	red	6	0.7654377794961573	6	ENSG00000109180.14_6	OCIAD1-202	OCIAD1	ENSG00000109180	Known
ENST00000444354.6_2	M6.red	red	6	0.7537552252972523	6	ENSG00000109180.14_6	OCIAD1-205	OCIAD1	ENSG00000109180	Known
ENST00000508632.6_3	M3.brown	brown	3	0.9539280127405882	3	ENSG00000145247.12_7	OCIAD2-205	OCIAD2	ENSG00000145247	Known
ENST00000507741.5_1	M24.darkgrey	darkgrey	24	0.8014041544334181	24	ENSG00000109184.15_5	DCUN1D4-213	DCUN1D4	ENSG00000109184	Known
ENST00000334635.10_2	M28.skyblue	skyblue	28	0.8632480466879409	28	ENSG00000109184.15_5	DCUN1D4-201	DCUN1D4	ENSG00000109184	Known
ENST00000381431.9_2	M5.green	green	5	0.8714825313166221	5	ENSG00000163069.12_5	SGCB-201	SGCB	ENSG00000163069	Known
ENST00000441222.8_4	M7.black	black	7	0.6840642770812555	7	ENSG00000109189.13_5	USP46-201	USP46	ENSG00000109189	Known
ENST00000441504.1_1	M3.brown	brown	3	0.7902811681463933	3	ENSG00000226950.7_6	DANCR-203	DANCR	ENSG00000226950	Known
ENST00000248706.5_2	M1.turquoise	turquoise	1	0.7975578780008359	1	ENSG00000128045.7_3	RASL11B-201	RASL11B	ENSG00000128045	Known
