"MGI.symbol","ENSMUSG","HGNC.symbol","ENSG","dataset","RBP","msORhs","data.type","dataset.id","regulation","cell.type"
"Med15","ENSMUSG00000012114","MED15","ENSG00000099917","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Med23","ENSMUSG00000019984","MED23","ENSG00000112282","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Med7","ENSMUSG00000020397","MED7","ENSG00000155868","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mef2a","ENSMUSG00000030557","MEF2A","ENSG00000068305","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Megf11","ENSMUSG00000036466","MEGF11","ENSG00000157890","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Megf9","ENSMUSG00000039270","MEGF9","ENSG00000106780","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Meis2","ENSMUSG00000027210","MEIS2","ENSG00000134138","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Meis3","ENSMUSG00000041420","MEIS3","ENSG00000105419","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mettl1","ENSMUSG00000006732","METTL1","ENSG00000037897","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mettl17","ENSMUSG00000004561","METTL17","ENSG00000165792","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mettl23","ENSMUSG00000090266","METTL23","ENSG00000181038","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mettl8","ENSMUSG00000041975","METTL8","ENSG00000123600","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mff","ENSMUSG00000026150","MFF","ENSG00000168958","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mical3","ENSMUSG00000051586","MICAL3","ENSG00000243156","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Micu3","ENSMUSG00000039478","MICU3","ENSG00000155970","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mink1","ENSMUSG00000020827","MINK1","ENSG00000141503","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mknk1","ENSMUSG00000028708","MKNK1","ENSG00000079277","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mlc1","ENSMUSG00000035805","MLC1","ENSG00000100427","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mlip","ENSMUSG00000032355","MLIP","ENSG00000146147","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mllt1","ENSMUSG00000024212","MLLT1","ENSG00000130382","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mllt10","ENSMUSG00000026743","MLLT10","ENSG00000078403","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mlx","ENSMUSG00000017801","MLX","ENSG00000108788","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mmaa","ENSMUSG00000037022","MMAA","ENSG00000151611","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mmd2","ENSMUSG00000039533","MMD2","ENSG00000136297","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mms19","ENSMUSG00000025159","MMS19","ENSG00000155229","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mob2","ENSMUSG00000025147","MOB2","ENSG00000182208","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mob4","ENSMUSG00000025979","MOB4","ENSG00000115540","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mobp","ENSMUSG00000032517","MOBP","ENSG00000168314","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mocs1","ENSMUSG00000064120","MOCS1","ENSG00000124615","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mocs2","ENSMUSG00000015536","MOCS2","ENSG00000164172","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mon2","ENSMUSG00000034602","MON2","ENSG00000061987","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mpdz","ENSMUSG00000028402","MPDZ","ENSG00000107186","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mphosph8","ENSMUSG00000079184","MPHOSPH8","ENSG00000196199","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mppe1","ENSMUSG00000062526","MPPE1","ENSG00000154889","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mprip","ENSMUSG00000005417","MPRIP","ENSG00000133030","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mpzl1","ENSMUSG00000026566","MPZL1","ENSG00000197965","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrap2","ENSMUSG00000042761","MRAP2","ENSG00000135324","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mroh1","ENSMUSG00000022558","MROH1","ENSG00000179832","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrpl24","ENSMUSG00000019710","MRPL24","ENSG00000143314","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrpl33","ENSMUSG00000106918","MRPL33","ENSG00000243147","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrpl40","ENSMUSG00000022706","MRPL40","ENSG00000185608","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrpl42","ENSMUSG00000062981","MRPL42","ENSG00000198015","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrpl48","ENSMUSG00000030706","MRPL48","ENSG00000175581","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrpl55","ENSMUSG00000036860","MRPL55","ENSG00000162910","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrps18b","ENSMUSG00000024436","MRPS18B","ENSG00000204568","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrps24","ENSMUSG00000020477","MRPS24","ENSG00000062582","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mrps26","ENSMUSG00000037740","MRPS26","ENSG00000125901","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Msh2","ENSMUSG00000024151","MSH2","ENSG00000095002","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Msi2","ENSMUSG00000069769","MSI2","ENSG00000153944","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Msl1","ENSMUSG00000052915","MSL1","ENSG00000188895","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Msmo1","ENSMUSG00000031604","MSMO1","ENSG00000052802","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Msra","ENSMUSG00000054733","MSRA","ENSG00000175806","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Msrb2","ENSMUSG00000023094","MSRB2","ENSG00000148450","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mtcp1","ENSMUSG00000031200","MTCP1","ENSG00000214827","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mtdh","ENSMUSG00000022255","MTDH","ENSG00000147649","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mtg2","ENSMUSG00000039069","MTG2","ENSG00000101181","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mtmr12","ENSMUSG00000039458","MTMR12","ENSG00000150712","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mtmr14","ENSMUSG00000030269","MTMR14","ENSG00000163719","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mtmr7","ENSMUSG00000039431","MTMR7","ENSG00000003987","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mtpap","ENSMUSG00000024234","MTPAP","ENSG00000107951","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mtss1","ENSMUSG00000022353","MTSS1","ENSG00000170873","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mvb12b","ENSMUSG00000038740","MVB12B","ENSG00000196814","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Mycbp2","ENSMUSG00000033004","MYCBP2","ENSG00000005810","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Myh10","ENSMUSG00000020900","MYH10","ENSG00000133026","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Myh9","ENSMUSG00000022443","MYH9","ENSG00000100345","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Myo16","ENSMUSG00000039057","MYO16","ENSG00000041515","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Myo18a","ENSMUSG00000000631","MYO18A","ENSG00000196535","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Myo5a","ENSMUSG00000034593","MYO5A","ENSG00000197535","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Myo9a","ENSMUSG00000039585","MYO9A","ENSG00000066933","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Myo9b","ENSMUSG00000004677","MYO9B","ENSG00000099331","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Myt1","ENSMUSG00000010505","MYT1","ENSG00000196132","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"N6amt1","ENSMUSG00000044442","N6AMT1","ENSG00000156239","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Naa25","ENSMUSG00000042719","NAA25","ENSG00000111300","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Naa35","ENSMUSG00000021555","NAA35","ENSG00000135040","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nab1","ENSMUSG00000002881","NAB1","ENSG00000138386","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Naga","ENSMUSG00000022453","NAGA","ENSG00000198951","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Naglu","ENSMUSG00000001751","NAGLU","ENSG00000108784","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nalcn","ENSMUSG00000000197","NALCN","ENSG00000102452","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nap1l4","ENSMUSG00000059119","NAP1L4","ENSG00000205531","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nars","ENSMUSG00000024587","NARS1","ENSG00000134440","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nat10","ENSMUSG00000027185","NAT10","ENSG00000135372","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nat14","ENSMUSG00000035285","NAT14","ENSG00000090971","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nav1","ENSMUSG00000009418","NAV1","ENSG00000134369","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nav2","ENSMUSG00000052512","NAV2","ENSG00000166833","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nav3","ENSMUSG00000020181","NAV3","ENSG00000067798","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ncapd3","ENSMUSG00000035024","NCAPD3","ENSG00000151503","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ncbp1","ENSMUSG00000028330","NCBP1","ENSG00000136937","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ncdn","ENSMUSG00000028833","NCDN","ENSG00000020129","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nckap1","ENSMUSG00000027002","NCKAP1","ENSG00000061676","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ncoa2","ENSMUSG00000005886","NCOA2","ENSG00000140396","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ncor1","ENSMUSG00000018501","NCOR1","ENSG00000141027","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ncor2","ENSMUSG00000029478","NCOR2","ENSG00000196498","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ndufaf6","ENSMUSG00000050323","NDUFAF6","ENSG00000156170","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nedd4","ENSMUSG00000032216","NEDD4","ENSG00000069869","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nedd4l","ENSMUSG00000024589","NEDD4L","ENSG00000049759","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Neil1","ENSMUSG00000032298","NEIL1","ENSG00000140398","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nek4","ENSMUSG00000021918","NEK4","ENSG00000114904","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nek7","ENSMUSG00000026393","NEK7","ENSG00000151414","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Neo1","ENSMUSG00000032340","NEO1","ENSG00000067141","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Neto2","ENSMUSG00000036902","NETO2","ENSG00000171208","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nf1","ENSMUSG00000020716","NF1","ENSG00000196712","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nfasc","ENSMUSG00000026442","NFASC","ENSG00000163531","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nfib","ENSMUSG00000008575","NFIB","ENSG00000147862","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nfyc","ENSMUSG00000032897","NFYC","ENSG00000066136","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nhsl2","ENSMUSG00000079481","NHSL2","ENSG00000204131","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nin","ENSMUSG00000021068","NIN","ENSG00000100503","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nit2","ENSMUSG00000022751","NIT2","ENSG00000114021","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nkd1","ENSMUSG00000031661","NKD1","ENSG00000140807","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nlgn1","ENSMUSG00000063887","NLGN1","ENSG00000169760","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nmd3","ENSMUSG00000027787","NMD3","ENSG00000169251","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nol4","ENSMUSG00000041923","NOL4","ENSG00000101746","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nol4l","ENSMUSG00000061411","NOL4L","ENSG00000197183","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nono","ENSMUSG00000031311","NONO","ENSG00000147140","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nova1","ENSMUSG00000021047","NOVA1","ENSG00000139910","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nrcam","ENSMUSG00000020598","NRCAM","ENSG00000091129","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nrf1","ENSMUSG00000058440","NRF1","ENSG00000106459","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nrxn2","ENSMUSG00000033768","NRXN2","ENSG00000110076","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nrxn3","ENSMUSG00000066392","NRXN3","ENSG00000021645","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nsfl1c","ENSMUSG00000027455","NSFL1C","ENSG00000088833","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ntan1","ENSMUSG00000022681","NTAN1","ENSG00000157045","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ntng1","ENSMUSG00000059857","NTNG1","ENSG00000162631","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ntpcr","ENSMUSG00000031851","NTPCR","ENSG00000135778","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ntrk3","ENSMUSG00000059146","NTRK3","ENSG00000140538","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Numb","ENSMUSG00000021224","NUMB","ENSG00000133961","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nup88","ENSMUSG00000040667","NUP88","ENSG00000108559","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nxf1","ENSMUSG00000010097","NXF1","ENSG00000162231","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Nxpe3","ENSMUSG00000075033","NXPE3","ENSG00000144815","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Odf2","ENSMUSG00000026790","ODF2","ENSG00000136811","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ogdh","ENSMUSG00000020456","OGDH","ENSG00000105953","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ogfod2","ENSMUSG00000023707","OGFOD2","ENSG00000111325","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Ogg1","ENSMUSG00000030271","OGG1","ENSG00000114026","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Olfm1","ENSMUSG00000026833","OLFM1","ENSG00000130558","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Optn","ENSMUSG00000026672","OPTN","ENSG00000123240","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Orc3","ENSMUSG00000040044","ORC3","ENSG00000135336","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Orc4","ENSMUSG00000026761","ORC4","ENSG00000115947","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Orc5","ENSMUSG00000029012","ORC5","ENSG00000164815","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Orc6","ENSMUSG00000031697","ORC6","ENSG00000091651","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Osbpl1a","ENSMUSG00000044252","OSBPL1A","ENSG00000141447","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Osbpl2","ENSMUSG00000039050","OSBPL2","ENSG00000130703","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Osbpl6","ENSMUSG00000042359","OSBPL6","ENSG00000079156","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Osbpl9","ENSMUSG00000028559","OSBPL9","ENSG00000117859","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Otud7b","ENSMUSG00000038495","OTUD7B","ENSG00000264522","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Oxr1","ENSMUSG00000022307","OXR1","ENSG00000164830","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"P2rx4","ENSMUSG00000029470","P2RX4","ENSG00000135124","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pacsin2","ENSMUSG00000016664","PACSIN2","ENSG00000100266","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pacsin3","ENSMUSG00000027257","PACSIN3","ENSG00000165912","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Paip2","ENSMUSG00000037058","PAIP2","ENSG00000120727","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pak4","ENSMUSG00000030602","PAK4","ENSG00000130669","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pank4","ENSMUSG00000029056","PANK4","ENSG00000157881","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Papola","ENSMUSG00000021111","PAPOLA","ENSG00000090060","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Papss1","ENSMUSG00000028032","PAPSS1","ENSG00000138801","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pard3","ENSMUSG00000025812","PARD3","ENSG00000148498","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Park7","ENSMUSG00000028964","PARK7","ENSG00000116288","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pbdc1","ENSMUSG00000031226","PBDC1","ENSG00000102390","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pbx1","ENSMUSG00000052534","PBX1","ENSG00000185630","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pbx4","ENSMUSG00000031860","PBX4","ENSG00000105717","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcbp3","ENSMUSG00000001120","PCBP3","ENSG00000183570","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcbp4","ENSMUSG00000023495","PCBP4","ENSG00000090097","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcca","ENSMUSG00000041650","PCCA","ENSG00000175198","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pccb","ENSMUSG00000032527","PCCB","ENSG00000114054","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcdh17","ENSMUSG00000035566","PCDH17","ENSG00000118946","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcdh19","ENSMUSG00000051323","PCDH19","ENSG00000165194","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcdh8","ENSMUSG00000036422","PCDH8","ENSG00000136099","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcdh9","ENSMUSG00000055421","PCDH9","ENSG00000184226","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pced1a","ENSMUSG00000037773","PCED1A","ENSG00000132635","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcf11","ENSMUSG00000041328","PCF11","ENSG00000165494","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pclo","ENSMUSG00000061601","PCLO","ENSG00000186472","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcm1","ENSMUSG00000031592","PCM1","ENSG00000078674","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcsk2","ENSMUSG00000027419","PCSK2","ENSG00000125851","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pcyt2","ENSMUSG00000025137","PCYT2","ENSG00000185813","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pde4dip","ENSMUSG00000038170","PDE4DIP","ENSG00000178104","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pdk2","ENSMUSG00000038967","PDK2","ENSG00000005882","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pdlim7","ENSMUSG00000021493","PDLIM7","ENSG00000196923","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pdp1","ENSMUSG00000049225","PDP1","ENSG00000164951","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pdzd11","ENSMUSG00000015668","PDZD11","ENSG00000120509","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pex1","ENSMUSG00000005907","PEX1","ENSG00000127980","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pex11a","ENSMUSG00000030545","PEX11A","ENSG00000166821","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pex2","ENSMUSG00000040374","PEX2","ENSG00000164751","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pex5","ENSMUSG00000005069","PEX5","ENSG00000139197","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pex5l","ENSMUSG00000027674","PEX5L","ENSG00000114757","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pfdn1","ENSMUSG00000024346","PFDN1","ENSG00000113068","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pfkp","ENSMUSG00000021196","PFKP","ENSG00000067057","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pgap2","ENSMUSG00000030990","PGAP2","ENSG00000148985","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Pgs1","ENSMUSG00000017715","PGS1","ENSG00000087157","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Phactr1","ENSMUSG00000054728","PHACTR1","ENSG00000112137","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Phactr3","ENSMUSG00000027525","PHACTR3","ENSG00000087495","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Phf12","ENSMUSG00000037791","PHF12","ENSG00000109118","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Phf20l1","ENSMUSG00000072501","PHF20L1","ENSG00000129292","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Phf21a","ENSMUSG00000058318","PHF21A","ENSG00000135365","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Phkb","ENSMUSG00000036879","PHKB","ENSG00000102893","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Phldb1","ENSMUSG00000048537","PHLDB1","ENSG00000019144","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
"Phlpp2","ENSMUSG00000031732","PHLPP2","ENSG00000040199","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA,"Neuron"
