gene_id,module
ENSG00000117118,geneExpr.M11_greenyellow
ENSG00000117122,geneExpr.M2_blue
ENSG00000117153,geneExpr.M9_magenta
ENSG00000117155,geneExpr.M13_salmon
ENSG00000117360,geneExpr.M18_lightgreen
ENSG00000117362,geneExpr.M1_turquoise
ENSG00000117395,geneExpr.M11_greenyellow
ENSG00000117399,geneExpr.M21_darkred
ENSG00000117410,geneExpr.M1_turquoise
ENSG00000117448,geneExpr.M1_turquoise
ENSG00000117450,geneExpr.M15_midnightblue
ENSG00000117461,geneExpr.M14_cyan
ENSG00000117475,geneExpr.M13_salmon
ENSG00000117479,geneExpr.M17_grey60
ENSG00000117505,geneExpr.M3_brown
ENSG00000117519,geneExpr.M2_blue
ENSG00000117523,geneExpr.M22_darkgreen
ENSG00000117525,geneExpr.M2_blue
ENSG00000117528,geneExpr.M23_darkturquoise
ENSG00000117592,geneExpr.M15_midnightblue
ENSG00000117593,geneExpr.M2_blue
ENSG00000117598,geneExpr.M8_pink
ENSG00000117600,geneExpr.M8_pink
ENSG00000117614,geneExpr.M1_turquoise
ENSG00000117620,geneExpr.M3_brown
ENSG00000117625,geneExpr.M3_brown
ENSG00000117632,geneExpr.M1_turquoise
ENSG00000117650,geneExpr.M21_darkred
ENSG00000117697,geneExpr.M15_midnightblue
ENSG00000117707,geneExpr.M19_lightyellow
ENSG00000117724,geneExpr.M2_blue
ENSG00000117748,geneExpr.M1_turquoise
ENSG00000117862,geneExpr.M1_turquoise
ENSG00000117868,geneExpr.M7_black
ENSG00000117906,geneExpr.M9_magenta
ENSG00000118007,geneExpr.M23_darkturquoise
ENSG00000118058,geneExpr.M7_black
ENSG00000118096,geneExpr.M15_midnightblue
ENSG00000118181,geneExpr.M1_turquoise
ENSG00000118193,geneExpr.M2_blue
ENSG00000118200,geneExpr.M7_black
ENSG00000118246,geneExpr.M14_cyan
ENSG00000118260,geneExpr.M16_lightcyan
ENSG00000118263,geneExpr.M8_pink
ENSG00000118298,geneExpr.M2_blue
ENSG00000118402,geneExpr.M6_red
ENSG00000118418,geneExpr.M9_magenta
ENSG00000118432,geneExpr.M16_lightcyan
ENSG00000118454,geneExpr.M7_black
ENSG00000118473,geneExpr.M8_pink
ENSG00000118495,geneExpr.M2_blue
ENSG00000118496,geneExpr.M14_cyan
ENSG00000118507,geneExpr.M5_green
ENSG00000118515,geneExpr.M12_tan
ENSG00000118523,geneExpr.M1_turquoise
ENSG00000118579,geneExpr.M9_magenta
ENSG00000118680,geneExpr.M1_turquoise
ENSG00000118705,geneExpr.M1_turquoise
ENSG00000118707,geneExpr.M21_darkred
ENSG00000118733,geneExpr.M12_tan
ENSG00000118777,geneExpr.M3_brown
ENSG00000118785,geneExpr.M2_blue
ENSG00000118816,geneExpr.M1_turquoise
ENSG00000118939,geneExpr.M8_pink
ENSG00000118946,geneExpr.M12_tan
ENSG00000118971,geneExpr.M16_lightcyan
ENSG00000119042,geneExpr.M6_red
ENSG00000119125,geneExpr.M6_red
ENSG00000119203,geneExpr.M9_magenta
ENSG00000119283,geneExpr.M5_green
ENSG00000119285,geneExpr.M20_royalblue
ENSG00000119314,geneExpr.M8_pink
ENSG00000119326,geneExpr.M21_darkred
ENSG00000119333,geneExpr.M15_midnightblue
ENSG00000119397,geneExpr.M2_blue
ENSG00000119402,geneExpr.M4_yellow
ENSG00000119408,geneExpr.M2_blue
ENSG00000119414,geneExpr.M3_brown
ENSG00000119421,geneExpr.M11_greenyellow
ENSG00000119471,geneExpr.M2_blue
ENSG00000119509,geneExpr.M2_blue
ENSG00000119535,geneExpr.M20_royalblue
ENSG00000119537,geneExpr.M1_turquoise
ENSG00000119541,geneExpr.M23_darkturquoise
ENSG00000119559,geneExpr.M1_turquoise
ENSG00000119596,geneExpr.M7_black
ENSG00000119638,geneExpr.M16_lightcyan
ENSG00000119640,geneExpr.M1_turquoise
ENSG00000119673,geneExpr.M11_greenyellow
ENSG00000119682,geneExpr.M6_red
ENSG00000119685,geneExpr.M14_cyan
ENSG00000119688,geneExpr.M9_magenta
ENSG00000119689,geneExpr.M10_purple
ENSG00000119699,geneExpr.M23_darkturquoise
ENSG00000119711,geneExpr.M2_blue
ENSG00000119723,geneExpr.M4_yellow
ENSG00000119760,geneExpr.M18_lightgreen
ENSG00000119778,geneExpr.M13_salmon
ENSG00000119782,geneExpr.M4_yellow
ENSG00000119787,geneExpr.M3_brown
ENSG00000119862,geneExpr.M6_red
ENSG00000119866,geneExpr.M6_red
ENSG00000119878,geneExpr.M1_turquoise
ENSG00000119938,geneExpr.M15_midnightblue
ENSG00000119953,geneExpr.M1_turquoise
ENSG00000119969,geneExpr.M2_blue
ENSG00000119979,geneExpr.M11_greenyellow
ENSG00000119986,geneExpr.M4_yellow
ENSG00000120008,geneExpr.M7_black
ENSG00000120029,geneExpr.M18_lightgreen
ENSG00000120053,geneExpr.M4_yellow
ENSG00000120063,geneExpr.M13_salmon
ENSG00000120071,geneExpr.M13_salmon
ENSG00000120162,geneExpr.M2_blue
ENSG00000120251,geneExpr.M6_red
ENSG00000120265,geneExpr.M10_purple
ENSG00000120306,geneExpr.M1_turquoise
ENSG00000120314,geneExpr.M9_magenta
ENSG00000120318,geneExpr.M2_blue
ENSG00000120333,geneExpr.M23_darkturquoise
ENSG00000120334,geneExpr.M2_blue
ENSG00000120437,geneExpr.M4_yellow
ENSG00000120438,geneExpr.M4_yellow
ENSG00000120458,geneExpr.M7_black
ENSG00000120509,geneExpr.M1_turquoise
ENSG00000120539,geneExpr.M2_blue
ENSG00000120658,geneExpr.M4_yellow
ENSG00000120686,geneExpr.M3_brown
ENSG00000120699,geneExpr.M2_blue
ENSG00000120733,geneExpr.M13_salmon
ENSG00000120742,geneExpr.M2_blue
ENSG00000120805,geneExpr.M3_brown
ENSG00000120820,geneExpr.M6_red
ENSG00000120833,geneExpr.M10_purple
ENSG00000120837,geneExpr.M23_darkturquoise
ENSG00000120868,geneExpr.M14_cyan
ENSG00000120885,geneExpr.M2_blue
ENSG00000120896,geneExpr.M9_magenta
ENSG00000120963,geneExpr.M6_red
ENSG00000121005,geneExpr.M2_blue
ENSG00000121022,geneExpr.M1_turquoise
ENSG00000121058,geneExpr.M1_turquoise
ENSG00000121067,geneExpr.M1_turquoise
ENSG00000121073,geneExpr.M1_turquoise
ENSG00000121152,geneExpr.M21_darkred
ENSG00000121210,geneExpr.M16_lightcyan
ENSG00000121297,geneExpr.M5_green
ENSG00000121350,geneExpr.M17_grey60
ENSG00000121413,geneExpr.M1_turquoise
ENSG00000121440,geneExpr.M20_royalblue
ENSG00000121481,geneExpr.M17_grey60
ENSG00000121486,geneExpr.M3_brown
ENSG00000121542,geneExpr.M14_cyan
ENSG00000121579,geneExpr.M14_cyan
ENSG00000121621,geneExpr.M2_blue
ENSG00000121653,geneExpr.M6_red
ENSG00000121691,geneExpr.M21_darkred
ENSG00000121741,geneExpr.M3_brown
ENSG00000121749,geneExpr.M9_magenta
ENSG00000121766,geneExpr.M11_greenyellow
ENSG00000121769,geneExpr.M5_green
ENSG00000121851,geneExpr.M1_turquoise
ENSG00000121879,geneExpr.M7_black
ENSG00000121904,geneExpr.M8_pink
ENSG00000121957,geneExpr.M2_blue
ENSG00000121964,geneExpr.M6_red
ENSG00000121966,geneExpr.M22_darkgreen
ENSG00000122008,geneExpr.M23_darkturquoise
ENSG00000122026,geneExpr.M1_turquoise
ENSG00000122033,geneExpr.M1_turquoise
ENSG00000122042,geneExpr.M8_pink
ENSG00000122068,geneExpr.M3_brown
ENSG00000122126,geneExpr.M17_grey60
ENSG00000122140,geneExpr.M1_turquoise
ENSG00000122218,geneExpr.M2_blue
ENSG00000122335,geneExpr.M14_cyan
ENSG00000122378,geneExpr.M1_turquoise
ENSG00000122406,geneExpr.M1_turquoise
ENSG00000122417,geneExpr.M4_yellow
ENSG00000122481,geneExpr.M3_brown
ENSG00000122497,geneExpr.M16_lightcyan
ENSG00000122515,geneExpr.M6_red
ENSG00000122547,geneExpr.M2_blue
ENSG00000122550,geneExpr.M18_lightgreen
ENSG00000122557,geneExpr.M18_lightgreen
ENSG00000122565,geneExpr.M1_turquoise
ENSG00000122566,geneExpr.M1_turquoise
ENSG00000122584,geneExpr.M3_brown
ENSG00000122642,geneExpr.M2_blue
ENSG00000122674,geneExpr.M11_greenyellow
ENSG00000122687,geneExpr.M15_midnightblue
ENSG00000122692,geneExpr.M19_lightyellow
ENSG00000122705,geneExpr.M1_turquoise
ENSG00000122707,geneExpr.M19_lightyellow
ENSG00000122733,geneExpr.M6_red
ENSG00000122783,geneExpr.M2_blue
ENSG00000122786,geneExpr.M2_blue
ENSG00000122873,geneExpr.M4_yellow
ENSG00000122952,geneExpr.M21_darkred
ENSG00000122958,geneExpr.M14_cyan
ENSG00000122970,geneExpr.M2_blue
ENSG00000123066,geneExpr.M8_pink
ENSG00000123080,geneExpr.M21_darkred
ENSG00000123091,geneExpr.M7_black
ENSG00000123119,geneExpr.M12_tan
ENSG00000123124,geneExpr.M7_black
ENSG00000123131,geneExpr.M1_turquoise
ENSG00000123136,geneExpr.M1_turquoise
ENSG00000123144,geneExpr.M1_turquoise
ENSG00000123191,geneExpr.M20_royalblue
ENSG00000123200,geneExpr.M1_turquoise
ENSG00000123213,geneExpr.M17_grey60
ENSG00000123219,geneExpr.M2_blue
ENSG00000123297,geneExpr.M1_turquoise
ENSG00000123307,geneExpr.M2_blue
ENSG00000123349,geneExpr.M1_turquoise
ENSG00000123352,geneExpr.M2_blue
ENSG00000123374,geneExpr.M2_blue
ENSG00000123384,geneExpr.M8_pink
ENSG00000123395,geneExpr.M11_greenyellow
ENSG00000123415,geneExpr.M1_turquoise
ENSG00000123416,geneExpr.M1_turquoise
ENSG00000123473,geneExpr.M2_blue
ENSG00000123485,geneExpr.M2_blue
ENSG00000123505,geneExpr.M17_grey60
ENSG00000123545,geneExpr.M5_green
ENSG00000123560,geneExpr.M16_lightcyan
ENSG00000123562,geneExpr.M10_purple
ENSG00000123570,geneExpr.M6_red
ENSG00000123575,geneExpr.M16_lightcyan
ENSG00000123612,geneExpr.M20_royalblue
ENSG00000123636,geneExpr.M2_blue
ENSG00000123728,geneExpr.M3_brown
ENSG00000123739,geneExpr.M13_salmon
ENSG00000123815,geneExpr.M15_midnightblue
ENSG00000123975,geneExpr.M15_midnightblue
ENSG00000123983,geneExpr.M6_red
ENSG00000124098,geneExpr.M2_blue
ENSG00000124140,geneExpr.M12_tan
ENSG00000124145,geneExpr.M2_blue
ENSG00000124155,geneExpr.M1_turquoise
ENSG00000124164,geneExpr.M10_purple
ENSG00000124172,geneExpr.M10_purple
ENSG00000124193,geneExpr.M20_royalblue
ENSG00000124194,geneExpr.M10_purple
ENSG00000124222,geneExpr.M16_lightcyan
ENSG00000124243,geneExpr.M1_turquoise
ENSG00000124299,geneExpr.M1_turquoise
ENSG00000124357,geneExpr.M4_yellow
ENSG00000124383,geneExpr.M1_turquoise
ENSG00000124479,geneExpr.M4_yellow
ENSG00000124486,geneExpr.M13_salmon
ENSG00000124508,geneExpr.M2_blue
ENSG00000124562,geneExpr.M1_turquoise
ENSG00000124588,geneExpr.M1_turquoise
ENSG00000124596,geneExpr.M15_midnightblue
ENSG00000124608,geneExpr.M18_lightgreen
ENSG00000124614,geneExpr.M1_turquoise
ENSG00000124641,geneExpr.M16_lightcyan
ENSG00000124659,geneExpr.M1_turquoise
ENSG00000124688,geneExpr.M4_yellow
ENSG00000124702,geneExpr.M4_yellow
ENSG00000124733,geneExpr.M1_turquoise
ENSG00000124767,geneExpr.M15_midnightblue
ENSG00000124783,geneExpr.M23_darkturquoise
ENSG00000124789,geneExpr.M13_salmon
ENSG00000124795,geneExpr.M2_blue
ENSG00000124802,geneExpr.M1_turquoise
ENSG00000125037,geneExpr.M1_turquoise
ENSG00000125107,geneExpr.M23_darkturquoise
ENSG00000125170,geneExpr.M5_green
ENSG00000125247,geneExpr.M2_blue
ENSG00000125249,geneExpr.M7_black
ENSG00000125285,geneExpr.M2_blue
ENSG00000125351,geneExpr.M1_turquoise
ENSG00000125352,geneExpr.M11_greenyellow
ENSG00000125354,geneExpr.M10_purple
ENSG00000125398,geneExpr.M2_blue
ENSG00000125445,geneExpr.M1_turquoise
ENSG00000125450,geneExpr.M15_midnightblue
ENSG00000125457,geneExpr.M1_turquoise
ENSG00000125458,geneExpr.M1_turquoise
ENSG00000125462,geneExpr.M9_magenta
ENSG00000125482,geneExpr.M22_darkgreen
ENSG00000125484,geneExpr.M13_salmon
ENSG00000125510,geneExpr.M5_green
ENSG00000125531,geneExpr.M15_midnightblue
ENSG00000125534,geneExpr.M1_turquoise
ENSG00000125629,geneExpr.M14_cyan
ENSG00000125630,geneExpr.M3_brown
ENSG00000125633,geneExpr.M2_blue
ENSG00000125651,geneExpr.M10_purple
ENSG00000125675,geneExpr.M7_black
ENSG00000125676,geneExpr.M9_magenta
ENSG00000125691,geneExpr.M1_turquoise
ENSG00000125734,geneExpr.M2_blue
ENSG00000125743,geneExpr.M1_turquoise
ENSG00000125753,geneExpr.M19_lightyellow
ENSG00000125772,geneExpr.M19_lightyellow
ENSG00000125779,geneExpr.M4_yellow
ENSG00000125814,geneExpr.M17_grey60
ENSG00000125818,geneExpr.M22_darkgreen
ENSG00000125821,geneExpr.M4_yellow
ENSG00000125826,geneExpr.M1_turquoise
ENSG00000125827,geneExpr.M7_black
ENSG00000125835,geneExpr.M1_turquoise
ENSG00000125846,geneExpr.M4_yellow
ENSG00000125851,geneExpr.M12_tan
ENSG00000125863,geneExpr.M20_royalblue
ENSG00000125869,geneExpr.M21_darkred
ENSG00000125870,geneExpr.M1_turquoise
ENSG00000125871,geneExpr.M21_darkred
ENSG00000125875,geneExpr.M3_brown
ENSG00000125877,geneExpr.M11_greenyellow
ENSG00000125879,geneExpr.M12_tan
ENSG00000125901,geneExpr.M1_turquoise
ENSG00000125944,geneExpr.M1_turquoise
ENSG00000125952,geneExpr.M6_red
ENSG00000125966,geneExpr.M6_red
ENSG00000125970,geneExpr.M1_turquoise
ENSG00000125971,geneExpr.M1_turquoise
ENSG00000125977,geneExpr.M1_turquoise
ENSG00000125991,geneExpr.M1_turquoise
ENSG00000125995,geneExpr.M1_turquoise
ENSG00000126003,geneExpr.M15_midnightblue
ENSG00000126062,geneExpr.M1_turquoise
ENSG00000126070,geneExpr.M2_blue
ENSG00000126214,geneExpr.M12_tan
ENSG00000126216,geneExpr.M16_lightcyan
ENSG00000126254,geneExpr.M1_turquoise
ENSG00000126261,geneExpr.M9_magenta
ENSG00000126267,geneExpr.M1_turquoise
ENSG00000126351,geneExpr.M10_purple
ENSG00000126432,geneExpr.M1_turquoise
ENSG00000126456,geneExpr.M22_darkgreen
ENSG00000126457,geneExpr.M1_turquoise
ENSG00000126583,geneExpr.M12_tan
ENSG00000126653,geneExpr.M9_magenta
ENSG00000126698,geneExpr.M1_turquoise
ENSG00000126709,geneExpr.M1_turquoise
ENSG00000126767,geneExpr.M10_purple
ENSG00000126768,geneExpr.M1_turquoise
ENSG00000126773,geneExpr.M14_cyan
ENSG00000126775,geneExpr.M18_lightgreen
ENSG00000126787,geneExpr.M2_blue
ENSG00000126804,geneExpr.M2_blue
ENSG00000126878,geneExpr.M21_darkred
ENSG00000126883,geneExpr.M14_cyan
ENSG00000126947,geneExpr.M10_purple
ENSG00000126950,geneExpr.M10_purple
ENSG00000126953,geneExpr.M1_turquoise
ENSG00000126970,geneExpr.M1_turquoise
ENSG00000127022,geneExpr.M3_brown
ENSG00000127054,geneExpr.M1_turquoise
ENSG00000127125,geneExpr.M1_turquoise
ENSG00000127184,geneExpr.M1_turquoise
ENSG00000127191,geneExpr.M1_turquoise
ENSG00000127241,geneExpr.M10_purple
ENSG00000127334,geneExpr.M8_pink
ENSG00000127337,geneExpr.M1_turquoise
ENSG00000127399,geneExpr.M11_greenyellow
ENSG00000127452,geneExpr.M1_turquoise
ENSG00000127481,geneExpr.M8_pink
ENSG00000127483,geneExpr.M13_salmon
ENSG00000127540,geneExpr.M1_turquoise
ENSG00000127564,geneExpr.M21_darkred
ENSG00000127586,geneExpr.M9_magenta
ENSG00000127603,geneExpr.M7_black
ENSG00000127616,geneExpr.M1_turquoise
ENSG00000127804,geneExpr.M9_magenta
ENSG00000127863,geneExpr.M16_lightcyan
ENSG00000127870,geneExpr.M3_brown
ENSG00000127884,geneExpr.M1_turquoise
ENSG00000127920,geneExpr.M22_darkgreen
ENSG00000127947,geneExpr.M19_lightyellow
ENSG00000127955,geneExpr.M6_red
ENSG00000127980,geneExpr.M3_brown
ENSG00000127993,geneExpr.M23_darkturquoise
ENSG00000127995,geneExpr.M17_grey60
ENSG00000128050,geneExpr.M21_darkred
ENSG00000128059,geneExpr.M23_darkturquoise
ENSG00000128165,geneExpr.M9_magenta
ENSG00000128245,geneExpr.M4_yellow
ENSG00000128254,geneExpr.M4_yellow
ENSG00000128266,geneExpr.M6_red
ENSG00000128272,geneExpr.M1_turquoise
ENSG00000128283,geneExpr.M9_magenta
ENSG00000128463,geneExpr.M1_turquoise
ENSG00000128482,geneExpr.M10_purple
ENSG00000128487,geneExpr.M2_blue
ENSG00000128512,geneExpr.M3_brown
ENSG00000128513,geneExpr.M9_magenta
ENSG00000128524,geneExpr.M11_greenyellow
ENSG00000128563,geneExpr.M1_turquoise
ENSG00000128581,geneExpr.M1_turquoise
ENSG00000128585,geneExpr.M19_lightyellow
ENSG00000128595,geneExpr.M2_blue
ENSG00000128602,geneExpr.M2_blue
ENSG00000128606,geneExpr.M21_darkred
ENSG00000128626,geneExpr.M1_turquoise
ENSG00000128641,geneExpr.M3_brown
ENSG00000128654,geneExpr.M11_greenyellow
ENSG00000128683,geneExpr.M3_brown
ENSG00000128708,geneExpr.M2_blue
ENSG00000128739,geneExpr.M1_turquoise
ENSG00000128789,geneExpr.M1_turquoise
ENSG00000128791,geneExpr.M16_lightcyan
ENSG00000128881,geneExpr.M8_pink
ENSG00000128891,geneExpr.M10_purple
ENSG00000128915,geneExpr.M16_lightcyan
ENSG00000128928,geneExpr.M9_magenta
ENSG00000128944,geneExpr.M15_midnightblue
ENSG00000128951,geneExpr.M1_turquoise
ENSG00000129038,geneExpr.M15_midnightblue
ENSG00000129055,geneExpr.M22_darkgreen
ENSG00000129084,geneExpr.M1_turquoise
ENSG00000129103,geneExpr.M1_turquoise
ENSG00000129116,geneExpr.M2_blue
ENSG00000129173,geneExpr.M2_blue
ENSG00000129195,geneExpr.M21_darkred
ENSG00000129197,geneExpr.M1_turquoise
ENSG00000129244,geneExpr.M16_lightcyan
ENSG00000129255,geneExpr.M1_turquoise
ENSG00000129292,geneExpr.M3_brown
ENSG00000129315,geneExpr.M3_brown
ENSG00000129347,geneExpr.M22_darkgreen
ENSG00000129351,geneExpr.M9_magenta
ENSG00000129353,geneExpr.M16_lightcyan
ENSG00000129355,geneExpr.M4_yellow
ENSG00000129460,geneExpr.M1_turquoise
ENSG00000129474,geneExpr.M9_magenta
ENSG00000129480,geneExpr.M3_brown
ENSG00000129484,geneExpr.M1_turquoise
ENSG00000129493,geneExpr.M2_blue
ENSG00000129515,geneExpr.M2_blue
ENSG00000129518,geneExpr.M1_turquoise
ENSG00000129534,geneExpr.M2_blue
ENSG00000129559,geneExpr.M1_turquoise
ENSG00000129562,geneExpr.M1_turquoise
ENSG00000129596,geneExpr.M9_magenta
ENSG00000129625,geneExpr.M6_red
ENSG00000129636,geneExpr.M8_pink
ENSG00000129675,geneExpr.M16_lightcyan
ENSG00000129682,geneExpr.M12_tan
ENSG00000129691,geneExpr.M16_lightcyan
ENSG00000129810,geneExpr.M2_blue
ENSG00000129932,geneExpr.M4_yellow
ENSG00000129933,geneExpr.M19_lightyellow
ENSG00000129951,geneExpr.M4_yellow
ENSG00000129990,geneExpr.M5_green
ENSG00000130021,geneExpr.M18_lightgreen
ENSG00000130023,geneExpr.M18_lightgreen
ENSG00000130035,geneExpr.M5_green
ENSG00000130066,geneExpr.M18_lightgreen
ENSG00000130159,geneExpr.M11_greenyellow
ENSG00000130165,geneExpr.M1_turquoise
ENSG00000130175,geneExpr.M1_turquoise
ENSG00000130204,geneExpr.M1_turquoise
ENSG00000130227,geneExpr.M3_brown
ENSG00000130255,geneExpr.M1_turquoise
ENSG00000130287,geneExpr.M14_cyan
ENSG00000130305,geneExpr.M4_yellow
ENSG00000130309,geneExpr.M18_lightgreen
ENSG00000130312,geneExpr.M11_greenyellow
ENSG00000130313,geneExpr.M1_turquoise
ENSG00000130349,geneExpr.M1_turquoise
ENSG00000130363,geneExpr.M20_royalblue
ENSG00000130396,geneExpr.M3_brown
ENSG00000130414,geneExpr.M4_yellow
ENSG00000130429,geneExpr.M1_turquoise
ENSG00000130508,geneExpr.M3_brown
ENSG00000130520,geneExpr.M1_turquoise
ENSG00000130540,geneExpr.M5_green
ENSG00000130558,geneExpr.M12_tan
ENSG00000130559,geneExpr.M7_black
ENSG00000130638,geneExpr.M10_purple
ENSG00000130649,geneExpr.M5_green
ENSG00000130669,geneExpr.M9_magenta
ENSG00000130699,geneExpr.M13_salmon
ENSG00000130706,geneExpr.M1_turquoise
ENSG00000130713,geneExpr.M22_darkgreen
ENSG00000130717,geneExpr.M1_turquoise
ENSG00000130723,geneExpr.M8_pink
ENSG00000130724,geneExpr.M1_turquoise
ENSG00000130731,geneExpr.M1_turquoise
ENSG00000130734,geneExpr.M1_turquoise
ENSG00000130741,geneExpr.M13_salmon
ENSG00000130748,geneExpr.M1_turquoise
ENSG00000130779,geneExpr.M8_pink
ENSG00000130811,geneExpr.M22_darkgreen
ENSG00000130821,geneExpr.M20_royalblue
ENSG00000130826,geneExpr.M15_midnightblue
ENSG00000130830,geneExpr.M10_purple
ENSG00000130856,geneExpr.M3_brown
ENSG00000130935,geneExpr.M22_darkgreen
ENSG00000130939,geneExpr.M3_brown
ENSG00000130962,geneExpr.M8_pink
ENSG00000131013,geneExpr.M9_magenta
ENSG00000131015,geneExpr.M7_black
ENSG00000131016,geneExpr.M2_blue
ENSG00000131018,geneExpr.M8_pink
ENSG00000131023,geneExpr.M7_black
ENSG00000131043,geneExpr.M1_turquoise
ENSG00000131051,geneExpr.M9_magenta
ENSG00000131089,geneExpr.M17_grey60
ENSG00000131100,geneExpr.M11_greenyellow
ENSG00000131115,geneExpr.M22_darkgreen
ENSG00000131116,geneExpr.M1_turquoise
ENSG00000131143,geneExpr.M11_greenyellow
ENSG00000131149,geneExpr.M19_lightyellow
ENSG00000131174,geneExpr.M1_turquoise
ENSG00000131188,geneExpr.M4_yellow
ENSG00000131263,geneExpr.M15_midnightblue
ENSG00000131351,geneExpr.M15_midnightblue
ENSG00000131373,geneExpr.M1_turquoise
ENSG00000131374,geneExpr.M2_blue
ENSG00000131375,geneExpr.M3_brown
ENSG00000131378,geneExpr.M23_darkturquoise
ENSG00000131446,geneExpr.M18_lightgreen
ENSG00000131462,geneExpr.M1_turquoise
ENSG00000131467,geneExpr.M8_pink
ENSG00000131469,geneExpr.M1_turquoise
ENSG00000131473,geneExpr.M18_lightgreen
ENSG00000131475,geneExpr.M1_turquoise
ENSG00000131495,geneExpr.M1_turquoise
ENSG00000131503,geneExpr.M2_blue
ENSG00000131504,geneExpr.M19_lightyellow
ENSG00000131507,geneExpr.M6_red
ENSG00000131508,geneExpr.M4_yellow
ENSG00000131558,geneExpr.M8_pink
ENSG00000131584,geneExpr.M17_grey60
ENSG00000131652,geneExpr.M9_magenta
ENSG00000131711,geneExpr.M5_green
ENSG00000131725,geneExpr.M17_grey60
ENSG00000131732,geneExpr.M1_turquoise
ENSG00000131747,geneExpr.M2_blue
ENSG00000131771,geneExpr.M12_tan
ENSG00000131778,geneExpr.M2_blue
ENSG00000131779,geneExpr.M11_greenyellow
ENSG00000131791,geneExpr.M6_red
ENSG00000131845,geneExpr.M14_cyan
ENSG00000131871,geneExpr.M1_turquoise
ENSG00000131876,geneExpr.M1_turquoise
ENSG00000131931,geneExpr.M3_brown
ENSG00000131941,geneExpr.M9_magenta
ENSG00000131966,geneExpr.M10_purple
ENSG00000132002,geneExpr.M9_magenta
ENSG00000132024,geneExpr.M6_red
ENSG00000132109,geneExpr.M22_darkgreen
ENSG00000132128,geneExpr.M14_cyan
ENSG00000132207,geneExpr.M1_turquoise
ENSG00000132286,geneExpr.M2_blue
ENSG00000132300,geneExpr.M9_magenta
ENSG00000132305,geneExpr.M1_turquoise
ENSG00000132323,geneExpr.M1_turquoise
ENSG00000132334,geneExpr.M6_red
ENSG00000132383,geneExpr.M2_blue
ENSG00000132423,geneExpr.M11_greenyellow
ENSG00000132436,geneExpr.M18_lightgreen
ENSG00000132467,geneExpr.M4_yellow
ENSG00000132471,geneExpr.M11_greenyellow
ENSG00000132478,geneExpr.M10_purple
ENSG00000132485,geneExpr.M14_cyan
ENSG00000132507,geneExpr.M1_turquoise
ENSG00000132535,geneExpr.M5_green
ENSG00000132541,geneExpr.M1_turquoise
ENSG00000132549,geneExpr.M3_brown
ENSG00000132591,geneExpr.M22_darkgreen
ENSG00000132603,geneExpr.M1_turquoise
ENSG00000132640,geneExpr.M14_cyan
ENSG00000132646,geneExpr.M9_magenta
ENSG00000132661,geneExpr.M1_turquoise
ENSG00000132676,geneExpr.M4_yellow
ENSG00000132688,geneExpr.M15_midnightblue
ENSG00000132716,geneExpr.M19_lightyellow
ENSG00000132718,geneExpr.M19_lightyellow
ENSG00000132768,geneExpr.M10_purple
ENSG00000132780,geneExpr.M1_turquoise
ENSG00000132781,geneExpr.M1_turquoise
ENSG00000132823,geneExpr.M1_turquoise
ENSG00000132824,geneExpr.M5_green
ENSG00000132872,geneExpr.M8_pink
ENSG00000132879,geneExpr.M12_tan
ENSG00000132912,geneExpr.M14_cyan
ENSG00000132952,geneExpr.M3_brown
ENSG00000132963,geneExpr.M1_turquoise
ENSG00000132970,geneExpr.M17_grey60
ENSG00000132975,geneExpr.M5_green
ENSG00000133019,geneExpr.M5_green
ENSG00000133030,geneExpr.M7_black
ENSG00000133059,geneExpr.M20_royalblue
ENSG00000133065,geneExpr.M14_cyan
ENSG00000133069,geneExpr.M5_green
ENSG00000133083,geneExpr.M6_red
ENSG00000133101,geneExpr.M10_purple
ENSG00000133103,geneExpr.M14_cyan
ENSG00000133104,geneExpr.M21_darkred
ENSG00000133112,geneExpr.M1_turquoise
ENSG00000133119,geneExpr.M2_blue
ENSG00000133134,geneExpr.M4_yellow
ENSG00000133142,geneExpr.M4_yellow
ENSG00000133169,geneExpr.M1_turquoise
ENSG00000133193,geneExpr.M2_blue
ENSG00000133226,geneExpr.M13_salmon
ENSG00000133265,geneExpr.M1_turquoise
ENSG00000133398,geneExpr.M1_turquoise
ENSG00000133401,geneExpr.M6_red
ENSG00000133627,geneExpr.M5_green
ENSG00000133639,geneExpr.M15_midnightblue
ENSG00000133641,geneExpr.M14_cyan
ENSG00000133657,geneExpr.M7_black
ENSG00000133704,geneExpr.M19_lightyellow
ENSG00000133789,geneExpr.M2_blue
ENSG00000133812,geneExpr.M8_pink
ENSG00000133816,geneExpr.M12_tan
ENSG00000133818,geneExpr.M10_purple
ENSG00000133878,geneExpr.M10_purple
ENSG00000133884,geneExpr.M16_lightcyan
ENSG00000133935,geneExpr.M1_turquoise
ENSG00000133958,geneExpr.M8_pink
ENSG00000133961,geneExpr.M13_salmon
ENSG00000133985,geneExpr.M8_pink
ENSG00000134001,geneExpr.M3_brown
ENSG00000134057,geneExpr.M2_blue
ENSG00000134072,geneExpr.M10_purple
ENSG00000134077,geneExpr.M19_lightyellow
ENSG00000134086,geneExpr.M4_yellow
ENSG00000134108,geneExpr.M3_brown
ENSG00000134121,geneExpr.M5_green
ENSG00000134152,geneExpr.M14_cyan
ENSG00000134153,geneExpr.M1_turquoise
